설비, 생산량, 전력사용량, 원단위, , , , 전력비용, , , , , , , 전력원가		, , , Factor, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , Part, , Cement, , 경부하, 중간부하, 최대부하, 사용요금 <br> 합계, 기본요금, 기타, 합계, 사용요금, 기본요금, 합계, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6R, 4631, 68709.9200586313, 14.1, 14.8369509951698, 18.5182128068421, 19.5806435556361, 8197200.45057025, 1636287.21959177, 270942.62072104, 10104430.2908831, 1289033.34197139, 0, 11393463.6328545, 2181.91109714599, 278.348810617878, 2460.25990776387, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
7R, 0, 1050, 23.49, 0, 30.8505545271433, 0, 73096.1088, 60335.6338, 57334.5344, 190766.277, 19698.5385504016, 0, 210464.815550402, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8R, 0, 104984, 23.9, 0, 31.3890273818104, 0, 148961.0096, 19843121.7556, 176413.952, 20168496.7172, 1969553.68683368, 0, 22138050.4040337, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
합계, 11429, 294323.914550781, 21.1584036876317, 25.752376809063, 27.788356180187, 33.9859659287714, 18914905.9512283, 26378122.6356756, 5627886.36851289, 50920914.9554168, 5521667.59722256, 0, 56442582.5526394, 4455.41298061, 483.12779746, 4938.54077808, 1.31972152243481, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1Co, 0, 0, 65.2, 0, 3.75342725053744, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0662578884536129, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2Co, 0, 0, 59.67, 0, 3.43507674907314, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3Co, 538, 7573.3019640999, 44.54, 14.0767694499998, 2.56407438249904, 0.932697020005313, 461022.298402003, 450332.390195754, 523601.942484105, 1434956.63108186, 84834.0338547203, 0, 1519790.66493658, 2667.20563398116, 157.684077796878, 2824.88971177803, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4Co, 423, 13111.3855359001, 44.51, 30.9961833000002, 2.56234734542057, 2.05374165557915, 782848.855122997, 802292.532622996, 904472.444540895, 2489613.83228689, 146870.114212729, 0, 2636483.94649962, 5885.61189665931, 347.210671897705, 6232.82256855701, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5Co, 0, 0, 42.87, 0, 2.46793598513098, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6Co, 0, 0, 44.07, 0, 2.53701746826971, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
합계, 961, 20684.6875, 44.5447403856374, 21.5241285119667, 2.56434727655778, 1.42614330600712, 1243871.153525, 1252624.92281875, 1428074.387025, 3924570.46336875, 231704.14806745, 0, 4156274.6114362, 4083.84023243, 241.1073341, 4324.94756653, 0.0662578884536129, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1K, 0, 2686, 0, 0, 0, 0, 124595.64, 175818.8055, 240088.3628, 540502.8083, 33818.0160572711, 0, 574320.824357271, 0, 0, 0, 0.85143324028052, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2K, 0, 2888, 0, 0, 0, 0, 165573.7616, 186002.8456, 199568.2832, 551144.8904, 36361.2920228588, 0, 587506.182422859, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3K, 5177, 161309.136498748, 36.14, 31.1588055821419, 30.6222013653293, 26.5296428000738, 9307300.96250048, 10336585.6055282, 11104488.6278582, 30748375.195887, 2030958.66280685, 0, 32779333.8586938, 5939.4195858387, 392.304165116255, 6331.72375095496, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5K, 5810, 148708.519751252, 40.64, 25.5952701809383, 34.4351484086049, 21.7926638260117, 8745569.5172792, 9306793.70732917, 10226895.5301543, 28279258.7547626, 1872310.91169056, 0, 30151569.6664532, 4867.34229858221, 322.256611306464, 5189.59890988867, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6K, 0, 59502.25, 38.82, 0, 32.8930231599912, 0, 3527129.5189, 3631210.7697125, 4169674.68775, 11328014.9763625, 749161.595660371, 0, 12077176.5720229, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
합계, 10987, 375093.90625, 39.3322771886173, 34.1397930508783, 33.3270866692525, 29.0677546198157, 21870169.4002797, 23636411.7336699, 25940715.4917625, 71447296.6257121, 4722610.47823791, 0, 76169907.10395, 6502.89402255, 429.83621355, 6932.73023609, 0.85143324028052, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1C, 0, 0, 36.07, 0, 36.07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2C, 1192, 36171.8959594994, 36.07, 30.3455503015935, 36.07, 30.3455503015935, 3527829.35779067, 1987596.28373624, 95153.1486475164, 5610578.79017442, 400137.098974982, 0, 6010715.8891494, 4706.86140115304, 335.685485717266, 5042.5468868703, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3C, 1052, 35350.6283884966, 36.07, 33.6032589244265, 36.07, 33.6032589244265, 3333162.50518459, 2052954.45255122, 162616.079386474, 5548733.03712228, 391052.155688867, 0, 5939785.19281115, 5274.46106190331, 371.722581453296, 5646.18364335661, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4C, 991, 34380.4949933462, 36.07, 34.6927295593806, 36.07, 34.6927295593806, 3240484.30409841, 2001750.44357857, 153186.820030414, 5395421.56770739, 380320.44389834, 0, 5775742.01160573, 5444.42135994692, 383.774413620929, 5828.19577356784, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5C, 1223, 49883.8884506979, 38.53, 40.7881344650024, 38.53, 40.7881344650024, 4681457.09737792, 2973003.62366157, 164240.778270029, 7818701.49930951, 551820.519239658, 0, 8370522.01854917, 6393.05110327843, 451.202386949843, 6844.25349022827, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6C, 1191, 48930.2495051359, 38.53, 41.0833329178303, 38.53, 41.0833329178303, 4597646.21571046, 2909083.97322169, 159943.390776455, 7666673.57970861, 541271.270685642, 0, 8207944.85039425, 6437.17345063695, 454.46790149928, 6891.64135213623, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
7C, 1347, 63767.4895718758, 38.53, 47.3403783013183, 38.53, 47.3403783013183, 5545620.7883349, 3857701.97943917, 1001452.79955328, 10404775.5673273, 705402.291181446, 0, 11110177.8585088, 7724.40650878051, 523.683957818445, 8248.09046659895, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8C, 0, 2149.5, 55.53, 0, 55.53, 0, 139062.5782, 134506.19, 122662.826, 396231.5942, 23777.9820889053, 0, 420009.576288905, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
9C, 2374, 88965.9463575598, 36.6, 37.4751248346924, 36.6, 37.4751248346924, 7563644.05543389, 5816825.07416254, 1118829.88418076, 14499299.0137772, 984150.118172862, 0, 15483449.13195, 6107.53960142257, 414.553545986884, 6522.09314740945, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
10C, 2449, 86206.7431043235, 36.6, 35.2007934276536, 36.6, 35.2007934276536, 7138787.97463606, 5542483.11013264, 1597745.34900399, 14279016.4337727, 953627.538254229, 0, 15232643.9720269, 5830.54978920894, 389.394666498256, 6219.9444557072, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11C, 0, 0, 37.37, 0, 37.37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12C, 1247, 35055.6418962204, 37.37, 28.1119822744349, 37.37, 28.1119822744349, 4638548.23592197, 189849.018529116, 154828.21178296, 4983225.46623405, 387788.985868065, 0, 5371014.45210211, 3996.17118382843, 310.977534777919, 4307.14871860635, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13C, 1621, 47023.9728139013, 37.37, 29.0092367760033, 37.37, 29.0092367760033, 6065378.34014249, 507621.492642489, 157048.682726233, 6730048.51551121, 520183.848950042, 0, 7250232.36446125, 4151.78810333819, 320.903053022851, 4472.69115636104, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
합계, 14687, 527886.451041057, 38.0582442850227, 35.942428749306, 38.0582442850227, 35.942428749306, 50471621.4528314, 27973375.6416552, 4887707.97035811, 83332705.0648447, 5839532.25300304, 0, 89172237.3178478, 5673.90924388, 397.59870995, 6071.50795383, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
출하, 15971.27, 8824, 0.84, 0.552492068570627, 0.84, 0.552492068570627, 366934.1598, 676277.90815, 731566.6072, 1774778.67515, 89762.8615041448, 0, 1864541.53665414, 111.123202797899, 5.62027074266134, 116.74347354056, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
기타, 0, 34626.0625, 3.33959003977491, 3.33959003977491, 2.88758762198604, 2.88758762198604, 1830119.59715, 2275742.65420937, 2636001.7344375, 6741863.98579687, 469143.61768848, 0, 7211007.60348535, 0, 0, 0, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
폐열, 0, 1595.5, 0, 0, 0, 0, 92062.334, 102224.7044, 109845.2498, 304132.2882, 0, 0, 304132.2882, 0, 0, 0, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
판매사업, 761, 45436.6171599565, 0, 0, 0, 0, 4502617.77857977, 1631910.50269299, 1218285.5537864, 7352813.83505916, 0, 0, 7352813.83505916, 9662.04183319206, 0, 9662.04183319206, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
