설비, 생산량, 전력사용량, 원단위, , , , 전력비용, , , , , , , 전력원가		, , , Factor, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , Part, , Cement, , 경부하, 중간부하, 최대부하, 사용요금 <br> 합계, 기본요금, 기타, 합계, 사용요금, 기본요금, 합계, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6R, 0, 52, 14.1, 0, 18.5182128068421, 0, 1107.5168, 2305.8204, 8820.6976, 12234.0348, 557.151264155177, 0, 12791.1860641552, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
7R, 7922, 151586.5, 23.49, 19.1348775561727, 30.8505545271433, 24.9824540195495, 8594261.1482, 9826109.520825, 10576498.8043, 28996869.473325, 1624165.57892036, 0, 30621035.0522454, 3660.29657577947, 205.019638843772, 3865.31621462325, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8R, 3137, 60387, 23.9, 19.2499203060249, 31.3890273818104, 25.1326535805359, 6750868.6544, 1828707.7289, 580512.1608, 9160088.5441, 647013.334394975, 0, 9807101.87849498, 2920.01547468919, 206.252258334388, 3126.26773302358, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
합계, 20848, 374426.140625, 21.1584036876317, 17.9598110430257, 27.788356180187, 23.4482897664244, 25385790.58665, 21001126.9780203, 22537089.1031, 68924006.6677703, 4011769.18426852, 0, 72935775.8520388, 3306.02487854, 192.42945051, 3498.45432905, 1.30559779889945, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1Co, 0, 0, 65.2, 0, 3.75342725053744, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0547208264289862, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2Co, 0, 0, 59.67, 0, 3.43507674907314, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3Co, 368, 7708.5, 44.54, 20.9470108695652, 2.56407438249904, 1.14623774599957, 475202.579475, 444158.65455, 541490.910675, 1460852.1447, 77433.9436124755, 0, 1538286.08831248, 3969.70691494565, 210.418325033901, 4180.12523997955, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4Co, 0, 0, 44.51, 0, 2.56234734542057, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5Co, 497, 19408.5166240409, 42.87, 39.051341295857, 2.46793598513098, 2.13692166886969, 1108249.36146394, 1273531.83250614, 1316346.71103632, 3698127.90500639, 194963.738972274, 0, 3893091.64397867, 7440.90121731669, 392.281164934154, 7833.18238225084, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6Co, 67, 4802.80423608869, 44.07, 71.6836453147566, 2.53701746826971, 3.92258831306581, 258189.303995381, 264997.868034663, 429650.837586969, 952838.009617014, 48245.4527338717, 0, 1001083.46235089, 14221.4628301047, 720.081384087637, 14941.5442141923, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
합계, 932, 31919.8208601296, 44.5447403856374, 34.2487348284653, 2.56434727655778, 1.87411907396082, 1841641.24493432, 1982688.3550908, 2287488.45929829, 6111818.05932341, 320643.135318621, 0, 6432461.19464203, 6557.74469884, 344.03769884, 6901.78239768, 0.0547208264289862, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1K, 0, 2616, 0, 0, 0, 0, 121549.9688, 166595.5239, 240088.3628, 528233.8555, 28313.8577418891, 0, 556547.713241889, 0, 0, 0, 0.84232116058029, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2K, 0, 2916, 0, 0, 0, 0, 165573.7616, 189077.2728, 202876.0448, 557527.0792, 31560.8597765094, 0, 589087.93897651, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3K, 5103, 161279.3046875, 36.14, 31.604802015971, 30.6222013653293, 26.621393514003, 9273146.23385312, 10419449.9514625, 11045399.8529875, 30737996.0383031, 1745580.76820821, 0, 32483576.8065113, 6023.5148027245, 342.069521498767, 6365.58432422327, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5K, 0, 13508, 40.64, 0, 34.4351484086049, 0, 760864.0416, 860839.616, 973584.4976, 2595288.1552, 146201.678278837, 0, 2741489.83347884, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6K, 8212, 260487.25, 38.82, 31.7203178275694, 32.8930231599912, 26.7186949264939, 15083980.80215, 16604957.2882375, 17948534.6469, 49637472.7372875, 2819342.1024755, 0, 52456814.839763, 6044.5047171563, 343.319788416403, 6387.8245055727, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
합계, 13315, 440806.5546875, 39.3322771886173, 33.1060123685693, 33.3270866692525, 27.8858947604787, 25405114.8080031, 28240919.6524, 30410483.4050875, 84056517.8654906, 4770999.26648094, 0, 88827517.1319716, 6312.91910368, 358.31763173, 6671.23673541, 0.84232116058029, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1C, 0, 17710.6274258318, 36.07, 0, 36.07, 0, 1583342.15560845, 1187368.57548911, 25976.2290298657, 2796686.96012743, 303162.803323486, 0, 3099849.76345092, 0, 0, 0, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2C, 662, 22908.6432100006, 36.07, 34.6052012235659, 36.07, 34.6052012235659, 2978572.29526937, 232904.953581512, 49956.6407827407, 3261433.88963362, 392140.172614758, 0, 3653574.06224838, 4926.63729551906, 592.356756215646, 5518.99405173471, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3C, 782, 27406.5220385508, 36.07, 35.0467033741059, 36.07, 35.0467033741059, 2740255.2221846, 1334253.33926528, 184381.190195919, 4258889.75164581, 469132.90256648, 0, 4728022.65421229, 5446.15057755218, 599.914197655346, 6046.06477520753, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4C, 681, 24346.8356883032, 36.07, 35.7515942559518, 36.07, 35.7515942559518, 2604459.65793007, 951411.782346878, 160567.251308722, 3716438.69158567, 416758.524802836, 0, 4133197.2163885, 5457.32553830495, 611.980212632652, 6069.3057509376, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5C, 1209, 48024.4174580862, 38.53, 39.7224296592938, 38.53, 39.7224296592938, 4737284.36544655, 2582276.68085015, 101034.33751428, 7420595.38381098, 822061.052638682, 0, 8242656.43644966, 6137.79601638625, 679.951242877322, 6817.74725926358, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6C, 1301, 48214.8313903708, 38.53, 37.059824281607, 38.53, 37.059824281607, 4757657.53489776, 2582431.73077358, 112733.929947696, 7452823.19561903, 825320.47536354, 0, 8278143.67098257, 5728.53435481863, 634.37392418412, 6362.90827900275, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
7C, 1405, 61911.3562874251, 38.53, 44.06502226863, 38.53, 44.06502226863, 5652673.31597005, 3380848.4668762, 960722.768394609, 9994244.55124086, 1059771.62064169, 0, 11054016.1718826, 7113.34131760915, 754.285850990528, 7867.62716859968, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8C, 0, 2333.5, 55.53, 0, 55.53, 0, 152560.4392, 138349.224, 140993.3382, 431903.0014, 39943.8362371925, 0, 471846.837637193, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
9C, 1174, 50640.6896591433, 36.6, 43.1351700674133, 36.6, 43.1351700674133, 6642427.86674192, 413458.338025824, 140102.580677545, 7195988.78544529, 866845.260202832, 0, 8062834.04564812, 6129.46233853943, 738.369046169363, 6867.83138470879, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
10C, 1423, 54778.7635306311, 36.6, 38.4952660088764, 36.6, 38.4952660088764, 7210374.72357934, 408582.604805576, 156905.965484281, 7775863.2938692, 937679.005675347, 0, 8713542.29954455, 5464.41552626086, 658.94519021458, 6123.36071647544, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11C, 0, 0, 37.37, 0, 37.37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12C, 1061, 36191.990990991, 37.37, 34.1112073430641, 37.37, 34.1112073430641, 4476190.03646487, 504494.288350001, 339963.145014413, 5320647.46982928, 619518.732051465, 0, 5940166.20188075, 5014.74785092298, 583.900784214387, 5598.64863513737, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13C, 297, 12455.946509009, 37.37, 41.9392138350472, 37.37, 41.9392138350472, 1389348.72346014, 412441.61456875, 75453.8105105857, 1877244.14853947, 213215.464981824, 0, 2090459.61352129, 6320.68736881977, 717.897188490989, 7038.58455731076, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
합계, 9995, 406924.124188343, 38.0582442850227, 40.7127688032359, 38.0582442850227, 40.7127688032359, 44925146.3367531, 14128821.5989329, 2448791.18706066, 61502759.1227466, 6965549.85110013, 0, 68468308.9738468, 6153.35258857, 696.90343683, 6850.2560254, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
출하, 7952.43, 9807.9375, 0.84, 1.23332585134355, 0.84, 1.23332585134355, 352086.5127, 819046.62125, 827543.377375, 1998676.511325, 211009.78765908, 0, 2209686.29898408, 251.329029155239, 26.5340012623915, 277.863030417631, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
기타, 0, 35141.78125, 3.52219516555019, 3.52219516555019, 2.67538243636926, 2.67538243636926, 2048730.86738125, 2191376.04842812, 2463907.68463125, 6704014.60044062, 457731.328010456, 0, 7161745.92845108, 0, 0, 0, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
폐열, 0, 3416.265625, 0, 0, 0, 0, 198666.233796875, 217262.024108594, 234450.52434375, 650378.782249219, 0, 0, 650378.782249219, 0, 0, 0, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
판매사업, 649, 28329.7586241573, 0, 0, 0, 0, 1659803.93911251, 2244330.1834023, 1284622.90940496, 5188757.03191977, 0, 0, 5188757.03191977, 7995.0031308471, 0, 7995.0031308471, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
