설비, 생산량, 전력사용량, 원단위, , , , 전력비용, , , , , , , 전력원가		, , , Factor, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , Part, , Cement, , 경부하, 중간부하, 최대부하, 사용요금 <br> 합계, 기본요금, 기타, 합계, 사용요금, 기본요금, 합계, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6R, 0, 54, 14.1, 0, 18.5182128068421, 0, 830.6376, 5380.2476, 5512.936, 11723.8212, 979.126434413734, 0, 12702.9476344137, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
7R, 7399, 152863.75, 23.49, 20.6600554128936, 30.8505545271433, 25.6190234164033, 8838226.3333, 9777399.064875, 10512686.5701, 29128311.968275, 2771721.08312245, 0, 31900033.0513975, 3936.79037279024, 374.607525763272, 4311.39789855351, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8R, 5038, 72009.5, 23.9, 14.293271139341, 31.3890273818104, 17.7240399746097, 5750850.2038, 3452773.8973, 3445585, 12649209.1011, 1305674.16627622, 0, 13954883.2673762, 2510.76004388646, 259.165177903179, 2769.92522178964, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
합계, 12437, 228097.96875, 21.1584036876317, 18.3402724732653, 27.788356180187, 22.7424302871215, 14772033.120975, 13439528.2440656, 14182544.69775, 42394106.0627906, 4135865.75628153, 0, 46529971.8190722, 3408.70837523, 332.54528876, 3741.25366399, 1.24002684912524, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1Co, 0, 0, 65.2, 0, 3.75342725053744, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0584609084356939, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2Co, 0, 0, 59.67, 0, 3.43507674907314, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3Co, 0, -46.5625, 44.54, 0, 2.56407438249904, 0, -2690.919725, -2978.35135, -3204.39405, -8873.665125, -696.244553246578, 0, -9569.90967824657, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4Co, 0, 0, 44.51, 0, 2.56234734542057, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5Co, 519, 18386.9540636042, 42.87, 35.4276571553068, 2.46793598513098, 2.07113302104755, 1024865.91287067, 1203825.6476311, 1300776.27518304, 3529467.83568481, 274938.343464794, 0, 3804406.1791496, 6800.51606104972, 529.746326521761, 7330.26238757148, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6Co, 192, 10572.1955220276, 44.07, 55.0635183438937, 2.53701746826971, 3.21906330404952, 582846.911043579, 690019.678227274, 763834.738024822, 2036701.32729568, 158085.015797467, 0, 2194786.34309314, 10607.8194129983, 823.359457278476, 11431.1788702768, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
합계, 711, 28912.5870856318, 44.5447403856374, 40.6646794453331, 2.56434727655778, 2.37729410162046, 1605021.90418925, 1890866.97450837, 2061406.61915786, 5557295.49785548, 432327.114709015, 0, 5989622.6125645, 7816.16807012, 608.05501366, 8424.22308378, 0.0584609084356939, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1K, 0, 1975, 0, 0, 0, 0, 92062.334, 118941.9023, 190471.9388, 401476.1751, 35408.4998914015, 0, 436884.674991401, 0, 0, 0, 0.800017322016283, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2K, 0, 1256, 0, 0, 0, 0, 107429.1296, 69943.2188, 31975.0288, 209347.3772, 22518.0130954938, 0, 231865.390295494, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3K, 0, 5054.75, 36.14, 0, 30.6222013653293, 0, 288196.6373, 323295.23525, 355722.1954, 967214.06795, 90623.3492790186, 0, 1057837.41722902, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5K, 0, 6069.625, 40.64, 0, 34.4351484086049, 0, 328603.69555, 397369.7156, 448752.9904, 1174726.40155, 108818.387925746, 0, 1283544.78947575, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6K, 8115, 260437.875, 38.82, 32.0933918669131, 32.8930231599912, 25.675269415787, 15066658.5472, 16641730.319825, 17916662.98565, 49625051.852675, 4669222.51577435, 0, 54294274.3684493, 6115.22512047751, 575.381702498379, 6690.60682297589, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
합계, 8115, 274793.25, 39.3322771886173, 33.8623844731978, 33.3270866692525, 27.0904941433334, 15882950.34365, 17551280.391775, 18943585.13905, 52377815.874475, 4926590.76596601, 0, 57304406.640441, 6454.44434682, 607.09682883, 7061.54117566, 0.800017322016283, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1C, 0, 0, 36.07, 0, 36.07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2C, 0, 0, 36.07, 0, 36.07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3C, 0, 0, 36.07, 0, 36.07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4C, 0, 0, 36.07, 0, 36.07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5C, 1505, 58352.8641335879, 38.53, 38.7726671983972, 38.53, 38.7726671983972, 4800425.85369348, 4428249.01820405, 174219.584078244, 9402894.45597577, 919094.539477618, 0, 10321988.9954534, 6247.77040264171, 610.69404616453, 6858.46444880624, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6C, 1584, 59055.0383970785, 38.53, 37.2822212102768, 38.53, 37.2822212102768, 4774246.48137413, 4596370.32820466, 178722.809754644, 9549339.61933344, 930154.228507767, 0, 10479493.8478412, 6028.62349705394, 587.218578603388, 6615.84207565733, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
7C, 1602, 71121.080561388, 38.53, 44.3951813741498, 38.53, 44.3951813741498, 5536954.0531584, 5392531.52755861, 843948.529499348, 11773434.1102164, 1120202.02874831, 0, 12893636.1389647, 7349.20980662694, 699.2522027143, 8048.46200934124, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8C, 0, 2682.5, 55.53, 0, 55.53, 0, 192500.2638, 152952.7532, 136720.8128, 482173.8298, 42251.0726552253, 0, 524424.902455225, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
9C, 2172, 81437.0361918444, 36.6, 37.4940313958768, 36.6, 37.4940313958768, 7752287.97789791, 4678242.98085082, 301228.111564659, 12731759.0703134, 1282684.8585155, 0, 14014443.9288289, 5861.7675277686, 590.554723073435, 6452.32225084203, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
10C, 2186, 78161.9807161012, 36.6, 35.7557093852247, 36.6, 35.7557093852247, 7493536.44067607, 4400916.02118185, 311502.207103105, 12205954.668961, 1231100.66211083, 0, 13437055.3310719, 5583.69381013771, 563.175051285834, 6146.86886142354, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11C, 0, 0, 37.37, 0, 37.37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12C, 1387, 39670.125, 37.37, 28.601387887527, 37.37, 28.601387887527, 5133729.729375, 321553.86046875, 251906.71935, 5707190.30919375, 624829.574507687, 0, 6332019.88370144, 4114.77311405461, 450.489959991122, 4565.26307404574, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13C, 1110, 46153.3125, 37.37, 41.5795608108108, 37.37, 41.5795608108108, 5837037.507275, 630137.4811875, 195950.41895, 6663125.4074125, 726943.880602728, 0, 7390069.28801523, 6002.8156823536, 654.904396939395, 6657.720079293, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
합계, 11546, 436633.9375, 38.0582442850227, 37.8169008747618, 38.0582442850227, 37.8169008747618, 41520718.30725, 24600953.9708562, 2394199.1931, 68515871.4712062, 6877260.84512567, 0, 75393132.3163319, 5934.16520624, 595.6401217, 6529.80532793, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
출하, 15119.92, 11891.0625, 0.84, 0.786450093651289, 0.84, 0.786450093651289, 520636.7257, 891595.89748125, 962076.2437, 2374308.86688125, 143021.302925514, 0, 2517330.16980676, 157.031840570668, 9.45913092962883, 166.490971500297, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
기타, 0, 39201.15625, 5.05481060595284, 5.05481060595284, 3.51239739889017, 3.51239739889017, 2157243.719475, 2414241.996725, 3047094.4807875, 7618580.1969875, 638753.376007858, 0, 8257333.57299536, 0, 0, 0, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
폐열, 0, 3436.75, 0, 0, 0, 0, 198463.98219375, 219868.081539844, 236761.219784375, 655093.283517969, 0, 0, 655093.283517969, 0, 0, 0, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
판매사업, 517, 32965.484375, 0, 0, 0, 0, 2232677.07808438, 2816588.14111797, 600879.87513125, 5650145.09433359, 0, 0, 5650145.09433359, 10928.7139155389, 0, 10928.7139155389, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
