설비, 생산량, 전력사용량, 원단위, , , , 전력비용, , , , , , , 전력원가		, , , Factor, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , Part, , Cement, , 경부하, 중간부하, 최대부하, 사용요금 <br> 합계, 기본요금, 기타, 합계, 사용요금, 기본요금, 합계, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6R, 0, 86, 14.1, 0, 18.5182128068421, 0, 830.6376, 8070.3714, 10474.5784, 19375.5874, 1294.44864196464, 0, 20670.0360419646, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
7R, 7773, 155479, 23.49, 20.0024443586775, 30.8505545271433, 25.6917921655073, 8963479.5614, 9952161.036025, 10733479.6569, 29649120.254325, 2340227.67911652, 0, 31989347.9334415, 3814.37286174257, 301.071359721667, 4115.44422146424, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8R, 7685, 101802.5, 23.9, 13.2469095640859, 31.3890273818104, 17.0147628586263, 5875099.7448, 6509042.76165, 7026236.932, 19410379.43845, 1532303.57992564, 0, 20942683.0183756, 2525.74878834743, 199.388884830923, 2725.13767317835, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
합계, 15458, 260602.15625, 21.1584036876317, 16.858724042567, 27.788356180187, 21.6538952195295, 15005533.1375625, 16689600.1120875, 18014982.753625, 49710116.003275, 3922512.87501011, 0, 53632628.8782851, 3215.81808793, 253.75293537, 3469.57102331, 1.28443262757342, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1Co, 0, 0, 65.2, 0, 3.75342725053744, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0554527821189598, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2Co, 0, 0, 59.67, 0, 3.43507674907314, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3Co, 0, -46.6875, 44.54, 0, 2.56407438249904, 0, -2699.5722, -2990.36083125, -3204.39405, -8894.32708125, -762.565565265656, 0, -9656.89264651565, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4Co, 0, 0, 44.51, 0, 2.56234734542057, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5Co, 436, 18182.4455066922, 42.87, 41.7028566667251, 2.46793598513098, 2.31253942447812, 1022223.71244512, 1167076.15238413, 1302383.1685109, 3491683.03334015, 296981.137043592, 0, 3788664.17038374, 8008.44732417466, 681.149396888972, 8689.59672106363, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6Co, 179, 10511.8391888044, 44.07, 58.7253585966724, 2.53701746826971, 3.25648451511905, 480132.067137762, 743546.419999709, 874927.46445046, 2098605.95158793, 171694.063571454, 0, 2270300.01515939, 11724.0555954633, 959.184712689688, 12683.240308153, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
합계, 615, 28647.5971954965, 44.5447403856374, 46.5814588544659, 2.56434727655778, 2.58307148863999, 1499656.20738289, 1907632.21155259, 2174106.23891136, 5581394.65784683, 467912.63504978, 0, 6049307.29289661, 9075.43846804, 760.83355293, 9836.27202097, 0.0554527821189598, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1K, 0, 1378, 0, 0, 0, 0, 49699.8164, 123361.3914, 103918.8436, 276980.0514, 25167.3920738249, 0, 302147.443473825, 0, 0, 0, 0.828666211337691, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2K, 0, 1588, 0, 0, 0, 0, 114074.2304, 81472.3208, 93719.912, 289266.4632, 29002.7711271654, 0, 318269.234327165, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3K, 0, 7791.75, 36.14, 0, 30.6222013653293, 0, 416980.0752, 524478.06515, 565144.8517, 1506602.99205, 142306.260661266, 0, 1648909.25271127, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5K, 0, 5683, 40.64, 0, 34.4351484086049, 0, 351498.1444, 343567.2396, 373777.0608, 1068842.4448, 103792.662667305, 0, 1172635.10746731, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6K, 8219, 260257.625, 38.82, 31.6653637912155, 32.8930231599912, 26.2400170434962, 14997109.95315, 16642474.9076625, 18004387.57975, 49643972.4405625, 4753269.73046262, 0, 54397242.1710251, 6040.14751679797, 578.327014291595, 6618.47453108956, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
합계, 8219, 276698.375, 39.3322771886173, 33.6656983817983, 33.3270866692525, 27.8976267300822, 15929362.21955, 17715353.9246125, 19140948.24785, 52785664.3920125, 5053538.81699219, 0, 57839203.2090047, 6422.39498625, 614.86054471, 7037.25553097, 0.828666211337691, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1C, 0, 0, 36.07, 0, 36.07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2C, 0, 0, 36.07, 0, 36.07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3C, 0, 0, 36.07, 0, 36.07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4C, 0, 0, 36.07, 0, 36.07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5C, 2215, 83680.3326243034, 38.53, 37.7789312073604, 38.53, 37.7789312073604, 4840379.26896976, 5383263.59615396, 5706109.87469204, 15929752.7398158, 739503.537501157, 0, 16669256.2773169, 7191.76195928477, 333.861642212712, 7525.62360149748, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6C, 2163, 81606.8024678863, 38.53, 37.7285263374417, 38.53, 37.7285263374417, 4720440.73734031, 5250178.01122231, 5564272.14725512, 15534890.8958177, 721179.245069504, 0, 16256070.1408872, 7182.10397402577, 333.416202066345, 7515.52017609211, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
7C, 2244, 95013.918489464, 38.53, 42.3413183999394, 38.53, 42.3413183999394, 5489760.09408456, 6111648.48795366, 6492307.95186437, 18093716.5339026, 839661.203908727, 0, 18933377.7378113, 8063.15353560722, 374.180572151839, 8437.33410775906, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8C, 1, 2512.1336535158, 55.53, 2512.1336535158, 55.53, 2512.1336535158, 146729.352784173, 158827.283834828, 172467.067659833, 478023.704278833, 22200.3386601154, 0, 500224.042938949, 478023.704278833, 22200.3386601154, 500224.042938949, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
9C, 2820, 116456.402914567, 36.6, 41.2965967782153, 36.6, 41.2965967782153, 9462123.3365683, 5496220.8773645, 5376343.48512796, 20334687.6990608, 1029153.67588979, 0, 21363841.3749506, 7210.8821627875, 364.948112017657, 7575.83027480516, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
10C, 3655, 136954.003600263, 36.6, 37.4703156225071, 36.6, 37.4703156225071, 8059347.66435288, 8746739.59289574, 9156548.41708818, 25962635.6743368, 1210295.97948714, 0, 27172931.6538239, 7103.3202939362, 331.134330913034, 7434.45462484923, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11C, 0, 0, 37.37, 0, 37.37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12C, 3653, 107232.125, 37.37, 29.354537366548, 37.37, 29.354537366548, 6138437.821425, 6907775.55337187, 7426570.8391875, 20472784.2139844, 947636.47901939, 0, 21420420.6930038, 5604.37564029137, 259.413216265916, 5863.78885655728, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13C, 3747, 106399.6875, 37.37, 28.3959667734187, 37.37, 28.3959667734187, 6090390.62775, 6803052.87687187, 7443006.2796375, 20336449.7842594, 940280.025517199, 0, 21276729.8097766, 5427.39519195606, 250.94209381297, 5678.33728576903, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
합계, 20498, 729855.40625, 38.0582442850227, 35.6061765172212, 38.0582442850227, 35.6061765172212, 44947608.903275, 44857706.2796687, 47337626.0625125, 137142941.245456, 6449910.48505303, 0, 143592851.730509, 6690.55230976, 314.66047834, 7005.2127881, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
출하, 4481.31, 8080.375, 0.84, 1.80312788001723, 0.84, 1.80312788001723, 268096.937875, 716701.8220375, 665394.147275, 1650192.9071875, 326629.100813158, 0, 1976822.00800066, 368.238954053056, 72.886968500987, 441.125922554043, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
기타, 0, 39384.078125, 4.01155593116989, 4.01155593116989, 2.71931687646057, 2.71931687646057, 2102400.0066875, 2615794.11817344, 2917583.5546, 7635777.67946094, 492592.91924202, 0, 8128370.59870296, 0, 0, 0, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
폐열, 0, 3442.5703125, 0, 0, 0, 0, 198696.517459375, 220588.650414844, 236868.894315625, 656154.062189844, 0, 0, 656154.062189844, 0, 0, 0, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
판매사업, 377, 29974.6371795035, 0, 0, 0, 0, 533265.506613989, 1630733.25861616, 4861298.10267926, 7025296.86790941, 0, 0, 7025296.86790941, 18634.7397026775, 0, 18634.7397026775, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
