설비, 생산량, 전력사용량, 원단위, , , , 전력비용, , , , , , , 전력원가		, , , Factor, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , Part, , Cement, , 경부하, 중간부하, 최대부하, 사용요금 <br> 합계, 기본요금, 기타, 합계, 사용요금, 기본요금, 합계, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6R, 0, 10075.6513214111, 14.1, 0, 18.5182128068421, 0, 1174449.32583846, 256126.532071001, 71457.0081497315, 1502032.8660592, 103970.306987722, 0, 1606003.17304692, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
7R, 7450, 137593.5, 23.49, 18.4689261744966, 30.8505545271433, 23.7979415967056, 8852485.6121, 9385025.293475, 6837970.1676, 25075481.073175, 1419822.69713077, 0, 26495303.7703058, 3365.83638566107, 190.580227802788, 3556.41661346386, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8R, 7582, 157592, 23.9, 20.7850171458718, 31.3890273818104, 26.7823163864838, 13704828.202, 6479259.24815, 6857403.267, 27041490.71715, 1626186.54577601, 0, 28667677.262926, 3566.53794739515, 214.479892610922, 3781.01784000607, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
합계, 15032, 311748.466812134, 21.1584036876317, 20.738987946523, 27.788356180187, 26.7230059432292, 24046477.1711552, 16548683.1548578, 14314043.8846295, 54909204.2106424, 3216921.94017585, 0, 58126126.1508183, 3652.82092939, 214.00491885, 3866.82584824, 1.28853953780852, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1Co, 251, 16328.5655761863, 65.2, 65.054046120264, 3.75342725053744, 4.45516961850323, 1127496.29811006, 1032556.83678335, 774730.660460968, 2934783.79535437, 117773.32838734, 0, 3052557.12374171, 11692.3657185433, 469.216447758326, 12161.5821663016, 0.0684841279551937, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2Co, 10, 1694.74692381373, 59.67, 169.474692381373, 3.43507674907314, 11.6063265182131, 25420.0382149425, 91590.6556229047, 285148.513464033, 402159.20730188, 12223.7305573762, 0, 414382.937859256, 40215.920730188, 1222.37305573762, 41438.2937859256, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3Co, 0, -46.6875, 44.54, 0, 2.56407438249904, 0, -2699.5722, -2966.34186875, -3238.8499, -8904.76396875, -336.743741722363, 0, -9241.50771047236, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4Co, 0, 477.5, 44.51, 0, 2.56234734542057, 0, 66104.909, 0, 0, 66104.909, 3444.07253916847, 0, 69548.9815391685, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5Co, 603, 17241.5205479452, 42.87, 28.5929030645857, 2.46793598513098, 1.95816003208554, 1072903.10713425, 1185144.30572877, 916193.323446575, 3174240.73630959, 124358.214560601, 0, 3298598.95087019, 5264.08082306731, 206.232528292871, 5470.31335136018, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6Co, 279, 8421.42899077439, 44.07, 30.1843333002666, 2.53701746826971, 2.06714774397767, 450674.783785597, 601334.641043239, 561371.553710339, 1613380.97853918, 60741.3870736824, 0, 1674122.36561286, 5782.72752164579, 217.711064780224, 6000.43858642601, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
합계, 1143, 44117.0745387196, 44.5447403856374, 38.5976155194397, 2.56434727655778, 2.64332403999868, 2739899.56404484, 2907660.09730951, 2534205.20118191, 8181764.86253626, 318203.989376446, 0, 8499968.85191271, 7158.14948603, 278.39369149, 7436.54317753, 0.0684841279551937, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1K, 0, 2228, 0, 0, 0, 0, 102999.0624, 167556.2824, 168695.8416, 439251.1864, 26016.9049272106, 0, 465268.09132721, 0, 0, 0, 0.831315830844207, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2K, 0, 1744, 0, 0, 0, 0, 91923.8944, 137580.6172, 100335.4352, 329839.9468, 20365.1176809045, 0, 350205.064480904, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3K, 0, 102769.8125, 36.14, 0, 30.6222013653293, 0, 5139924.901475, 7222009.63501875, 7733908.407225, 20095842.9437187, 1200068.42064621, 0, 21295911.364365, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5K, 348, 41341, 40.64, 118.795977011494, 34.4351484086049, 98.7569763302596, 2830380.31705, 2363009.5497125, 2370149.0098, 7563538.8765625, 482749.042457725, 0, 8046287.91902023, 21734.3071165589, 1387.2098921199, 23121.5170086788, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6K, 8222, 267169, 38.82, 32.4944052541961, 32.8930231599912, 27.0131135016804, 15476145.57905, 17117545.96695, 18274176.88525, 50867868.43125, 3119798.23720733, 0, 53987666.6684573, 6186.79985785089, 379.445176016459, 6566.24503386735, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
합계, 8570, 415251.8125, 39.3322771886173, 48.4541204784131, 33.3270866692525, 40.2806774233373, 23641373.754375, 27007702.0512812, 28647265.579075, 79296341.3847312, 4848997.72291938, 0, 84145339.1076506, 9252.78195855, 565.81070279, 9818.59266134, 0.831315830844207, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1C, 0, 0, 36.07, 0, 36.07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2C, 125, 6502.28807937751, 36.07, 52.0183046350201, 36.07, 52.0183046350201, 741781.877884784, 131437.611573336, 126823.744072167, 1000043.23353029, 123054.082199525, 0, 1123097.31572981, 8000.3458682423, 984.432657596197, 8984.7785258385, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3C, 126, 5033.78203755585, 36.07, 39.9506510917131, 36.07, 39.9506510917131, 641525.34880009, 45722.4162067511, 44616.0809607384, 731863.84596758, 95262.9937434558, 0, 827126.839711035, 5808.44322196492, 756.055505900443, 6564.49872786536, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4C, 128, 4923.39762545356, 36.07, 38.4640439488559, 36.07, 38.4640439488559, 625365.212673107, 46448.1688449535, 45324.2727220202, 717137.654240081, 93173.9979385081, 0, 810311.652178589, 5602.63792375063, 727.921858894594, 6330.55978264523, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5C, 166, 8996.71062046882, 38.53, 54.197051930535, 38.53, 54.197051930535, 1085193.95082314, 140944.926489591, 116997.770404645, 1343136.64771738, 170260.369073419, 0, 1513397.0167908, 8091.18462480349, 1025.66487393626, 9116.84949873975, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6C, 125, 7441.90859975062, 38.53, 59.535268798005, 38.53, 59.535268798005, 909541.695576464, 106133.227778307, 88100.7307263895, 1103775.65408116, 140836.152039995, 0, 1244611.80612116, 8830.20523264928, 1126.68921631996, 9956.89444896925, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
7C, 166, 21630.1882836991, 38.53, 130.302339058428, 38.53, 130.302339058428, 1769256.84030768, 1017525.1343267, 979861.294951724, 3766643.26958611, 409345.59259151, 0, 4175988.86217762, 22690.6221059404, 2465.93730476813, 25156.5594107085, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8C, 0, 2075, 55.53, 0, 55.53, 0, 130825.422, 133449.35565, 120044.1814, 384318.95905, 39268.8262111662, 0, 423587.785261166, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
9C, 2133, 84621.4615007837, 36.6, 39.6725089080092, 36.6, 39.6725089080092, 7302929.73174146, 5899894.03248892, 321229.621296552, 13524053.3855269, 1601438.77851044, 0, 15125492.1640374, 6340.39071051427, 750.791738635932, 7091.1824491502, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
10C, 2135, 82531.120395768, 36.6, 38.6562624804534, 36.6, 38.6562624804534, 7046316.90658613, 5839253.79457358, 342965.105958622, 13228535.8071183, 1561879.62594422, 0, 14790415.4330625, 6196.03550684699, 731.559543767784, 6927.59505061478, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11C, 0, 0, 37.37, 0, 37.37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12C, 1193, 37704.6701030928, 37.37, 31.6049204552328, 37.37, 31.6049204552328, 4499064.3548701, 776007.611868041, 321890.102849485, 5596962.06958763, 713550.909700099, 0, 6310512.97928773, 4691.50215388737, 598.114760855071, 5289.61691474244, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13C, 64, 35345.0798969072, 37.37, 552.266873389175, 37.37, 552.266873389175, 3769846.4283799, 1537114.55273196, 31592.4623005156, 5338553.44341237, 668896.289104306, 0, 6007449.73251668, 83414.8975533183, 10451.5045172548, 93866.4020705731, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
합계, 6361, 296805.607142857, 38.0582442850227, 46.6602117816156, 38.0582442850227, 46.6602117816156, 28521647.7696429, 15673930.8325321, 2539445.36764286, 46735023.9698179, 5616967.61705665, 0, 52351991.5868745, 7347.1190017, 883.03216744, 8230.15116914, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
출하, 19329.53, 11275.25, 0.84, 0.583317338807514, 0.84, 0.583317338807514, 514026.2348, 833181.78068125, 889288.260575, 2236496.27605625, 70219.8827961688, 0, 2306716.15885242, 115.703603556644, 3.63277755828356, 119.336381114927, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
기타, 0, 28602.71875, 4.57240585487367, 4.57240585487367, 3.67433229403022, 3.67433229403022, 1390537.09413125, 2014626.50813125, 2225516.27244375, 5630679.87470625, 442317.013186059, 0, 6072996.88789231, 0, 0, 0, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
폐열, 0, 3421.1328125, 0, 0, 0, 0, 197123.930128125, 219540.823175781, 235594.027865625, 652258.781169531, 0, 0, 652258.781169531, 0, 0, 0, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
판매사업, 155, 15690.4511309233, 0, 0, 0, 0, 1274364.14284667, 729492.792161474, 741161.746987729, 2745018.68199588, 0, 0, 2745018.68199588, 17709.7979483605, 0, 17709.7979483605, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
