설비, 생산량, 전력사용량, 원단위, , , , 전력비용, , , , , , , 전력원가		, , , Factor, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , Part, , Cement, , 경부하, 중간부하, 최대부하, 사용요금 <br> 합계, 기본요금, 기타, 합계, 사용요금, 기본요금, 합계, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6R, 0, 8, 14.1, 0, 18.5182128068421, 0, 1107.5168, 0, 0, 1107.5168, 80.5137351963693, 0, 1188.03053519637, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
7R, 7562, 154404, 23.49, 20.4184078286168, 30.8505545271433, 26.61505501535, 21375627.9984, 0, 0, 21375627.9984, 1553955.34615753, 0, 22929583.3445575, 2826.71621243057, 205.495285130591, 3032.21149756116, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8R, 6619, 160916.5, 23.9, 24.3113008007252, 31.3890273818104, 31.6893762597481, 22277215.8934, 0, 0, 22277215.8934, 1619498.55871582, 0, 23896714.4521158, 3365.64675833207, 244.674204368609, 3610.32096270068, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
합계, 22373, 469859.5, 21.1584036876317, 21.0011844634157, 27.788356180187, 27.3746946663465, 65047161.2362, 0, 0, 65047161.2362, 4728767.92031231, 0, 69775929.1565123, 2907.39557664, 211.36047559, 3118.75605223, 1.30348336847541, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1Co, 0, 0, 65.2, 0, 3.75342725053744, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.054624961482855, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2Co, 0, 0, 59.67, 0, 3.43507674907314, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3Co, 196, 4373.52134986226, 44.54, 22.3138844380728, 2.56407438249904, 1.2188950779626, 605468.546266391, 0, 0, 605468.546266391, 34390.6088748842, 0, 639859.155141275, 3089.12523605302, 175.46229017798, 3264.587526231, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4Co, 167, 6580.22865013774, 44.51, 39.4025667672919, 2.56234734542057, 2.15236369198894, 910964.222233609, 0, 0, 910964.222233609, 51742.7609725333, 0, 962706.983206142, 5454.87558223718, 309.836892051098, 5764.71247428827, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5Co, 692, 20609.0592991914, 42.87, 29.7818775999875, 2.46793598513098, 1.62683391678642, 2853109.92575633, 0, 0, 2853109.92575633, 162056.622327934, 0, 3015166.54808427, 4122.99122219123, 234.18587041609, 4357.17709260732, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6Co, 145, 5678.88546098139, 44.07, 39.164727317113, 2.53701746826971, 2.13937172118382, 786182.631664079, 0, 0, 786182.631664079, 44655.1675665258, 0, 830837.799230605, 5421.9491838902, 307.966672872592, 5729.91585676279, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
합계, 1200, 37241.6947601728, 44.5447403856374, 31.0347456334773, 2.56434727655778, 1.6952717848589, 5155725.32592041, 0, 0, 5155725.32592041, 292845.159741877, 0, 5448570.48566229, 4296.4377716, 244.03763312, 4540.47540472, 0.054624961482855, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1K, 0, 2588, 0, 0, 0, 0, 358281.6848, 0, 0, 358281.6848, 28462.0937096602, 0, 386743.77850966, 0, 0, 0, 0.840957011919618, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2K, 0, 12960, 0, 0, 0, 0, 1794177.216, 0, 0, 1794177.216, 142530.422904635, 0, 1936707.63890464, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3K, 5085, 163141.296875, 36.14, 32.0828509095379, 30.6222013653293, 26.9802984347475, 22585215.8828562, 0, 0, 22585215.8828562, 1794181.94728429, 0, 24379397.8301405, 4441.53704677606, 352.838141058858, 4794.37518783491, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5K, 0, 12364, 40.64, 0, 34.4351484086049, 0, 1711667.2144, 0, 0, 1711667.2144, 135975.783085873, 0, 1847642.99748587, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6K, 8124, 261421.125, 38.82, 32.17886816839, 32.8930231599912, 27.0610448218445, 36191035.97655, 0, 0, 36191035.97655, 2875035.76407836, 0, 39066071.7406284, 4454.82963768464, 353.894111777248, 4808.72374946188, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
합계, 13209, 452474.421875, 39.3322771886173, 34.2550096051934, 33.3270866692525, 28.8069905208613, 62640377.9746062, 0, 0, 62640377.9746062, 4976186.01106282, 0, 67616563.9856691, 4742.24982774, 376.72692945, 5118.97675719, 0.840957011919618, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1C, 0, 0, 36.07, 0, 36.07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2C, 1143, 41302.2727434266, 36.07, 36.1349717790259, 36.07, 36.1349717790259, 5717870.11769089, 0, 0, 5717870.11769089, 307011.915033909, 0, 6024882.03272479, 5002.51103909964, 268.601850423367, 5271.112889523, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3C, 1135, 39231.8235898767, 36.07, 34.5654833390984, 36.07, 34.5654833390984, 5431237.96505309, 0, 0, 5431237.96505309, 291621.65882306, 0, 5722859.62387615, 4785.23168727145, 256.93538222296, 5042.16706949441, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4C, 1138, 38406.8821544314, 36.07, 33.7494570777078, 36.07, 33.7494570777078, 5317033.40270662, 0, 0, 5317033.40270662, 285489.627022772, 0, 5602523.0297294, 4672.26133805503, 250.869619527919, 4923.13095758295, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5C, 1486, 56105.233909305, 38.53, 37.7558774625202, 38.53, 37.7558774625202, 7767186.14031062, 0, 0, 7767186.14031062, 417046.669875147, 0, 8184232.81018577, 5226.90857356031, 280.650518085563, 5507.55909164588, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6C, 1438, 54840.8495030825, 38.53, 38.1368911704329, 38.53, 38.1368911704329, 7592145.26886694, 0, 0, 7592145.26886694, 407648.12950172, 0, 7999793.39836866, 5279.65595887826, 283.482704799527, 5563.13866367779, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
7C, 1439, 71390.7380405012, 38.53, 49.611353746005, 38.53, 49.611353746005, 9883305.21803177, 0, 0, 9883305.21803177, 530668.308198286, 0, 10413973.5262301, 6868.17596805544, 368.775752743771, 7236.95172079921, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8C, 2318, 103537.97378588, 55.53, 44.6669429619847, 55.53, 44.6669429619847, 14333755.6757278, 0, 0, 14333755.6757278, 769628.146329862, 0, 15103383.8220576, 6183.67371687997, 332.022496259647, 6515.69621313962, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
9C, 3031, 114323.387422348, 36.6, 37.7180426995541, 36.6, 37.7180426995541, 15826884.0253949, 0, 0, 15826884.0253949, 849799.291281973, 0, 16676683.3166769, 5221.67074410919, 280.369281188378, 5502.04002529756, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
10C, 3211, 108837.959588638, 36.6, 33.8953471157389, 36.6, 33.8953471157389, 15067483.5902672, 0, 0, 15067483.5902672, 809024.496285349, 0, 15876508.0865525, 4692.45829656405, 251.954062997617, 4944.41235956167, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11C, 0, 0, 37.37, 0, 37.37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12C, 3458, 102349.71299639, 37.37, 29.5979505484066, 37.37, 29.5979505484066, 14169253.327335, 0, 0, 14169253.327335, 760795.455140991, 0, 14930048.782476, 4097.52843474119, 220.01025307721, 4317.5386878184, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13C, 3442, 105632.28700361, 37.37, 30.6892176070918, 37.37, 30.6892176070918, 14623691.559865, 0, 0, 14623691.559865, 785195.791133581, 0, 15408887.3509986, 4248.60300983875, 228.121961398484, 4476.72497123724, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
합계, 23239, 835959.12073749, 38.0582442850227, 35.972250128555, 38.0582442850227, 35.972250128555, 115729846.29125, 0, 0, 115729846.29125, 6213929.48862665, 0, 121943775.779876, 4979.9839189, 267.39229264, 5247.37621154, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
출하, 2774.72, 5123.5, 0.84, 1.84649261907508, 0.84, 1.84649261907508, 709295.2906, 0, 0, 709295.2906, 318967.395567339, 0, 1028262.68616734, 255.627699587706, 114.954804653204, 370.582504240911, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
기타, 0, 35705.6953125, 2.44824947701392, 2.44824947701392, 1.90989399355576, 1.90989399355576, 4943082.17678437, 0, 0, 4943082.17678437, 329919.495285789, 0, 5273001.67207016, 0, 0, 0, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
폐열, 0, 3434.0625, 0, 0, 0, 0, 475410.238875, 0, 0, 475410.238875, 0, 0, 475410.238875, 0, 0, 0, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
판매사업, 185, 15666.7782523373, 0, 0, 0, 0, 2168902.51454228, 0, 0, 2168902.51454228, 0, 0, 2168902.51454228, 11723.7973759042, 0, 11723.7973759042, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
