설비, 생산량, 전력사용량, 원단위, , , , 전력비용, , , , , , , 전력원가		, , , Factor, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , Part, , Cement, , 경부하, 중간부하, 최대부하, 사용요금 <br> 합계, 기본요금, 기타, 합계, 사용요금, 기본요금, 합계, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6R, 0, 220, 14.1, 0, 18.5182128068421, 0, 12459.564, 24979.721, 0, 37439.285, 4145.54235815598, 0, 41584.827358156, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
7R, 7444, 154243.5, 23.49, 20.7205131649651, 30.8505545271433, 26.6190460954365, 8936345.3998, 17234662.4281, 0, 26171007.8279, 2906468.01236469, 0, 29077475.8402647, 3515.71840783181, 390.444386400415, 3906.16279423223, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8R, 3101, 66201, 23.9, 21.3482747500806, 31.3890273818104, 27.4255133116727, 8406329.3912, 1052799.1643, 0, 9459128.5555, 1247450.2256922, 0, 10706578.7811922, 3050.3478089326, 402.273532954596, 3452.6213418872, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
합계, 10545, 224263.03125, 21.1584036876317, 21.2672386201991, 27.788356180187, 27.3214085310847, 17563529.215375, 18714656.8546844, 0, 36278186.0700594, 4225872.25188788, 0, 40504058.3219473, 3440.32110669, 400.74653882, 3841.06764551, 1.28467117988395, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1Co, 0, 0, 65.2, 0, 3.75342725053744, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0494652579290862, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2Co, 19, 4031.08717105263, 59.67, 212.162482686981, 3.43507674907314, 10.4946719289868, 200193.680255263, 496714.988850823, 0, 696908.669106085, 38551.8975939403, 0, 735460.566700026, 36679.4036371624, 2029.04724178633, 38708.4508789487, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3Co, 0, -46.75, 44.54, 0, 2.56407438249904, 0, -2673.614775, -5272.16226875, 0, -7945.77704375, -447.100530462127, 0, -8392.87757421213, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4Co, 0, 0, 44.51, 0, 2.56234734542057, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5Co, 692, 18104.2105263158, 42.87, 26.1621539397627, 2.46793598513098, 1.29411769261082, 1050151.80153684, 2021162.82632105, 0, 3071314.62785789, 173142.291548959, 0, 3244456.91940685, 4438.31593621083, 250.205623625663, 4688.52155983649, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6Co, 89, 2917.80463386728, 44.07, 32.7843217288458, 2.53701746826971, 1.6216849303475, 115174.342106979, 400801.184402746, 0, 515975.526509726, 27904.8556061372, 0, 543880.382115863, 5797.47782595197, 313.537703439744, 6111.01552939172, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
합계, 800, 25006.3523312357, 44.5447403856374, 31.2579404140446, 2.56434727655778, 1.54618208491272, 1362846.20912408, 2913406.83730587, 0, 4276253.04642996, 239151.944218574, 0, 4515404.99064853, 5345.31630804, 298.93993027, 5644.25623831, 0.0494652579290862, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1K, 0, 1553, 0, 0, 0, 0, 82925.3204, 183312.7218, 0, 266238.0422, 24199.3399499503, 0, 290437.38214995, 0, 0, 0, 0.828820116054159, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2K, 0, 1324, 0, 0, 0, 0, 78633.6928, 145266.6852, 0, 223900.378, 20630.9891138018, 0, 244531.367113802, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3K, 0, 5372.25, 36.14, 0, 30.6222013653293, 0, 297991.239, 618680.436075, 0, 916671.675075, 83712.1082074182, 0, 1000383.78328242, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5K, 0, 10097, 40.64, 0, 34.4351484086049, 0, 628931.1028, 1067210.5418, 0, 1696141.6446, 157334.665469831, 0, 1853476.31006983, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6K, 8227, 263238.75, 38.82, 31.9969308374863, 32.8930231599912, 26.5196999301023, 15362486.66745, 29258915.3400375, 0, 44621402.0074875, 4101869.9286864, 0, 48723271.9361739, 5423.77561778139, 498.586353310612, 5922.361971092, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
합계, 8227, 281585, 39.3322771886173, 34.226935699526, 33.3270866692525, 28.3679728186593, 16450968.02245, 31273385.7249125, 0, 47724353.7473625, 4387747.0314274, 0, 52112100.7787899, 5800.94247567, 533.33499835, 6334.27747402, 0.828820116054159, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1C, 0, 0, 36.07, 0, 36.07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2C, 0, 0, 36.07, 0, 36.07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3C, 0, 0, 36.07, 0, 36.07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4C, 0, 0, 36.07, 0, 36.07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5C, 857, 39348.7528459921, 38.53, 45.9145307421145, 38.53, 45.9145307421145, 5170125.68335439, 384887.353456764, 0, 5555013.03681115, 1471511.70449277, 0, 7026524.74130392, 6481.92886442374, 1717.04983021326, 8198.97869463701, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6C, 869, 38195.5591868928, 38.53, 43.953462815757, 38.53, 43.953462815757, 5012802.8194779, 381660.56549163, 0, 5394463.38496953, 1428386.11996527, 0, 6822849.5049348, 6207.6678768349, 1643.71245105324, 7851.38032788815, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
7C, 950, 50660.1879671151, 38.53, 53.3265136495948, 38.53, 53.3265136495948, 5864436.17076771, 1594708.24650161, 0, 7459144.41726931, 1894521.53254221, 0, 9353665.94981152, 7851.73096554665, 1994.23319214969, 9845.96415769634, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8C, 0, 2030, 55.53, 0, 55.53, 0, 119334.9352, 224433.1856, 0, 343768.1208, 75915.2080832614, 0, 419683.328883261, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
9C, 0, 826, 36.6, 0, 36.6, 0, 98568.9952, 21905.2938, 0, 120474.289, 30889.6363924995, 0, 151363.925392499, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
10C, 0, 1392, 36.6, 0, 36.6, 0, 62851.5784, 180238.2946, 0, 243089.873, 52056.142685665, 0, 295146.015685665, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11C, 0, 0, 37.37, 0, 37.37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12C, 1136, 39445.990990991, 37.37, 34.7235836188301, 37.37, 34.7235836188301, 4978837.40918739, 669076.54714099, 0, 5647913.95632838, 1475148.08577908, 0, 7123062.04210746, 4971.75524324681, 1298.54585015764, 6270.30109340446, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13C, 324, 11396.009009009, 37.37, 35.1728673117562, 37.37, 35.1728673117562, 1229391.27558761, 483389.302052759, 0, 1712780.57764037, 426172.608491449, 0, 2138953.18613182, 5286.35980753201, 1315.34755707237, 6601.70736460438, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
합계, 4136, 183294.5, 38.0582442850227, 44.3168520309478, 38.0582442850227, 44.3168520309478, 22536348.867175, 3940298.78864375, 0, 26476647.6558187, 6854601.0384322, 0, 33331248.6942509, 6401.51055508, 1657.30199188, 8058.81254697, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
출하, 4273.55, 6023.125, 0.84, 1.40939616946099, 0.84, 1.40939616946099, 222533.004525, 848481.85979375, 0, 1071014.86431875, 217994.916245477, 0, 1289009.78056423, 250.614796672263, 51.0102645916104, 301.625061263873, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
기타, 0, 36418.484375, 6.59128407235905, 6.59128407235905, 5.19359821036245, 5.19359821036245, 1877615.19554375, 4391777.22201562, 0, 6269392.41755938, 803307.140612999, 0, 7072699.55817237, 0, 0, 0, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
폐열, 0, 3402.953125, 0, 0, 0, 0, 197450.561059375, 379825.364678906, 0, 577275.925738281, 0, 0, 577275.925738281, 0, 0, 0, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
판매사업, 412, 31623.9440789474, 0, 0, 0, 0, 2944987.47160099, 1989004.43790386, 0, 4933991.90950485, 0, 0, 4933991.90950485, 11975.7085182157, 0, 11975.7085182157, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
