설비, 생산량, 전력사용량, 원단위, , , , 전력비용, , , , , , , 전력원가		, , , Factor, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , Part, , Cement, , 경부하, 중간부하, 최대부하, 사용요금 <br> 합계, 기본요금, 기타, 합계, 사용요금, 기본요금, 합계, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6R, 0, 389.301559448242, 14.1, 0, 18.5182128068421, 0, 53894.7521693909, 0, 0, 53894.7521693909, 135665.047280112, 0, 189559.799449503, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
7R, 7556, 154492.5, 23.49, 20.4463340391742, 30.8505545271433, 25.2506627187876, 21387879.903, 0, 0, 21387879.903, 53838038.4261194, 0, 75225918.3291194, 2830.58230584966, 7125.20360324503, 9955.78590909468, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8R, 6874, 94028.5, 23.9, 13.6788623799825, 31.3890273818104, 16.8930205127179, 13017267.9286, 0, 0, 13017267.9286, 32767351.1409963, 0, 45784619.0695963, 1893.69623633983, 4766.85352647604, 6660.54976281587, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
합계, 14430, -747322.807876587, 21.1584036876317, -51.7895223753698, 27.788356180187, -63.958642139077, -103459070.593312, 0, 0, -103459070.593312, -260429432.154798, 0, -363888502.74811, -7169.72076184, -18047.77769611, -25217.49845794, 1.23497262005055, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1Co, 0, 0, 65.2, 0, 3.75342725053744, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0576924907450689, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2Co, 0, 0, 59.67, 0, 3.43507674907314, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3Co, 0, -46.5625, 44.54, 0, 2.56407438249904, 0, -6446.093875, 0, 0, -6446.093875, -14205.4724764546, 0, -20651.5663514546, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4Co, 0, 0, 44.51, 0, 2.56234734542057, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5Co, 636, 17948.8394793926, 42.87, 28.2214457223154, 2.46793598513098, 1.62816549614715, 2484830.15799132, 0, 0, 2484830.15799132, 5475903.25280675, 0, 7960733.41079807, 3906.96565721906, 8609.91077485337, 12516.8764320724, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6Co, 134, 3868.11664529428, 44.07, 28.8665421290618, 2.53701746826971, 1.66538271462304, 535500.521127882, 0, 0, 535500.521127882, 1180100.3928149, 0, 1715600.91394278, 3996.27254573046, 8806.71934936494, 12802.9918950954, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
합계, 770, 21770.3936246869, 44.5447403856374, 28.2732384736194, 2.56434727655778, 1.63115354897241, 3013884.5852442, 0, 0, 3013884.5852442, 6641798.17314519, 0, 9655682.7583894, 3914.13582499, 8625.71191318, 12539.84773817, 0.0576924907450689, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1K, 0, 1319, 0, 0, 0, 0, 182601.8324, 0, 0, 182601.8324, 519886.636142935, 0, 702488.468542935, 0, 0, 0, 0.796756529064869, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2K, 0, 1268, 0, 0, 0, 0, 175541.4128, 0, 0, 175541.4128, 499784.878414891, 0, 675326.291214891, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3K, 0, 4456.25, 36.14, 0, 30.6222013653293, 0, 616921.4675, 0, 0, 616921.4675, 1756440.35050186, 0, 2373361.81800186, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5K, 0, 29022.625, 40.64, 0, 34.4351484086049, 0, 4017880.59595, 0, 0, 4017880.59595, 11439328.948664, 0, 15457209.544614, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6K, 8231, 264839.125, 38.82, 32.1758139958693, 32.8930231599912, 25.6362898791857, 36664222.52935, 0, 0, 36664222.52935, 104386900.542296, 0, 141051123.071646, 4454.40681926254, 12682.165051913, 17136.5718711755, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
합계, 8231, 300905, 39.3322771886173, 36.5575264244928, 33.3270866692525, 29.1274478651761, 41657167.838, 0, 0, 41657167.838, 118602341.35602, 0, 160259509.194019, 5061.0093352, 14409.22626121, 19470.23559641, 0.796756529064869, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1C, 0, 0, 36.07, 0, 36.07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2C, 0, 0, 36.07, 0, 36.07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3C, 0, 0, 36.07, 0, 36.07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4C, 0, 0, 36.07, 0, 36.07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5C, 742, 30850.081983567, 38.53, 41.5769298969905, 38.53, 41.5769298969905, 4270873.00977222, 0, 0, 4270873.00977222, 13228373.407525, 0, 17499246.4172972, 5755.89354416741, 17827.9965060983, 23583.8900502657, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6C, 761, 30207.3967513402, 38.53, 39.6943452711435, 38.53, 39.6943452711435, 4181899.92329684, 0, 0, 4181899.92329684, 12952792.9328952, 0, 17134692.8561921, 5495.269281599, 17020.7528684563, 22516.0221500553, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
7C, 895, 44125.564516129, 38.53, 49.3023067219319, 38.53, 49.3023067219319, 6108725.5013871, 0, 0, 6108725.5013871, 18920839.3205605, 0, 25029564.8219476, 6825.39162166156, 21140.602592805, 27965.9942144666, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8C, 0, 2035, 55.53, 0, 55.53, 0, 281724.586, 0, 0, 281724.586, 872598.649775153, 0, 1154323.23577515, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
9C, 1598, 65807.8403315913, 36.6, 41.1813769284051, 36.6, 41.1813769284051, 9110411.09236937, 0, 0, 9110411.09236937, 28218099.5665678, 0, 37328510.6589371, 5701.13334941763, 17658.3852106181, 23359.5185600358, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
10C, 1553, 60695.1164173725, 36.6, 39.0824960833049, 36.6, 39.0824960833049, 8402607.63877448, 0, 0, 8402607.63877448, 26025787.0436093, 0, 34428394.6823838, 5410.5651247743, 16758.3947479777, 22168.959872752, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11C, 0, 0, 37.37, 0, 37.37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12C, 583, 18731.5954472843, 37.37, 32.1296662903677, 37.37, 32.1296662903677, 2593194.58108387, 0, 0, 2593194.58108387, 8032022.06163868, 0, 10625216.6427225, 4448.01814937198, 13777.0532789686, 18225.0714283406, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13C, 3364, 92799.1545527157, 37.37, 27.585955574529, 37.37, 27.585955574529, 12847077.8366161, 0, 0, 12847077.8366161, 39791851.0874572, 0, 52638928.9240733, 3818.98865535557, 11828.7310010277, 15647.7196563833, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
합계, 9496, 345251.75, 38.0582442850227, 36.357597935973, 38.0582442850227, 36.357597935973, 47796514.1693, 0, 0, 47796514.1693, 148042364.070029, 0, 195838878.239329, 5033.33131522, 15589.97094251, 20623.30225772, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
출하, 2761.78, 3775, 0.84, 1.36687208973923, 0.84, 1.36687208973923, 522609.49, 0, 0, 522609.49, 5565686.04732055, 0, 6088295.53732055, 189.229225354663, 2015.2532233996, 2204.48244875426, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
기타, 0, 32357.75, -34.1947863612598, -34.1947863612598, -6.58183576022666, -6.58183576022666, 4479593.9669, 0, 0, 4479593.9669, -26800189.8139845, 0, -22320595.8470845, 0, 0, 0, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
폐열, 0, 3418.75, 0, 0, 0, 0, 473290.3825, 0, 0, 473290.3825, 0, 0, 473290.3825, 0, 0, 0, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
판매사업, 558, 50132.1610628131, 0, 0, 0, 0, 6940276.32467142, 0, 0, 6940276.32467142, 0, 0, 6940276.32467142, 12437.7711911674, 0, 12437.7711911674, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
