설비, 생산량, 전력사용량, 원단위, , , , 전력비용, , , , , , ," 전력원가		", , , Factor, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , Part, , Cement, , 경부하, 중간부하, 최대부하, 사용요금 <br> 합계, 기본요금, 기타, 합계, 사용요금, 기본요금, 합계, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , 목표, 실적, 목표, 실적, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, Ton, kWh, kWh/Ton, , , , 원, , , , , , , 원/Ton, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
기존 Q/R,0,4596.625,2.26,0,2.737538,0,636354.9264,0,0,636354.9264,63989.48601,0,700344.4124,0,0,0,1.231097607, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
신설 Q/R,15403,32647.5,3.25,2.119554632,3.936725,2.609378635,4519706.841,0,0,4519706.841,454484.9198,0,4974191.761,293.4302955,29.50625981,322.9365553, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
합계,15403,37244.125,2.737777507,2.417978641,3.316269894,2.976767717,5156061.767,0,0,5156061.767,518474.4058,0,5674536.173,334.7439958,33.66061195,368.4046078,1.231097607, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.301844682, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3R,0,57.625,22.51,0,29.56347307,0,7977.58195,0,0,7977.58195,823.7483197,0,8801.33027,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4R,0,1112,0,0,0,0,153944.8352,0,0,153944.8352,15896.01964,0,169840.8548,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5R,0,2423.75,15.34,0,20.14676486,0,335542.9805,0,0,335542.9805,34647.46186,0,370190.4424,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6R,0,12,14.1,0,18.51821281,0,1661.2752,0,0,1661.2752,171.5397802,0,1832.81498,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
7R,7924,154589.75,23.49,19.50905477,30.85055453,25.39775921,21401343.15,0,0,21401343.15,2209857.645,0,23611200.8,2700.825739,278.8815807,2979.707319, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8R,7938,159706,23.9,20.1191736,31.38902738,26.19203916,22109634.76,0,0,22109634.76,2282994.345,0,24392629.1,2785.290345,287.6032181,3072.893563, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
합계,15862,317901.125,21.15840369,20.0416798,27.78835618,26.09115427,44010104.58,0,0,44010104.58,4544390.76,0,48554495.34,2774.562135,286.4954457,3061.057581,1.301844682, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1Co,0,0,65.2,0,3.753427251,0,0,0,0,0,0,0,0,0,0,0,0.054876042, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2Co,0,0,59.67,0,3.435076749,0,0,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3Co,0,-47,44.54,0,2.564074382,0,-6506.6612,0,0,-6506.6612,0,0,-6506.6612,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4Co,0,0,44.51,0,2.562347345,0,0,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5Co,410,19280.66292,42.87,0,2.467935985,0,2669207.263,0,0,2669207.263,0,0,2669207.263,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6Co,195,14576.89093,44.07,0,2.537017468,0,2018018.949,0,0,2018018.949,0,0,2018018.949,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
합계,605,33810.55385,44.54474039,0,2.564347277,0,4680719.551,0,0,4680719.551,0,0,4680719.551, #ERROR, #ERROR, #ERROR,0.054876042, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1K,0,1321,0,0,0,0,182878.7116,0,0,182878.7116,23512.22277,0,206390.9344,0,0,0,0.839899795, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2K,0,1316,0,0,0,0,182186.5136,0,0,182186.5136,23423.22874,0,205609.7423,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3K,0,6780.25,36.14,0,30.62220137,0,938655.0979,0,0,938655.0979,120680.3546,0,1059335.453,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5K,0,5372,40.64,0,34.43514841,0,743697.5312,0,0,743697.5312,95615.18601,0,839312.7172,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6K,8219,261999.125,38.82,31.87725088,32.89302316,26.77369648,36271054.07,0,0,36271054.07,4663271.607,0,40934325.67,4413.073861,567.3770053,4980.450867, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
합계,8219,276788.375,39.33227719,33.67664862,33.32708667,28.28501027,38318471.92,0,0,38318471.92,4926502.599,0,43244974.52,4662.181764,599.4041366,5261.585901,0.839899795, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1C,0,0,36.07,0,36.07,0,0,0,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2C,0,0,36.07,0,36.07,0,0,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3C,0,0,36.07,0,36.07,0,0,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4C,0,0,36.07,0,36.07,0,0,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5C,2202,85985.18017,38.53,39.04867401,38.53,39.04867401,11903753.95,0,0,11903753.95,1136897.442,0,13040651.39,5405.882811,516.3021988,5922.18501, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6C,2218,84294.06795,38.53,38.0045392,38.53,38.0045392,11669637.05,0,0,11669637.05,1114537.529,0,12784174.58,5261.333205,502.4966315,5763.829837, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
7C,2259,96134.39944,38.53,42.55617505,38.53,42.55617505,13308807.8,0,0,13308807.8,1271090.583,0,14579898.39,5891.459851,562.6784342,6454.138286, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8C,1,2152.046436,55.53,2152.046436,55.53,2152.046436,297928.4478,0,0,297928.4478,28454.39276,0,326382.8406,297928.4478,28454.39276,326382.8406, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
9C,1309,52483.28502,36.6,40.0941826,36.6,40.0941826,7265764.985,0,0,7265764.985,693934.8427,0,7959699.828,5550.622601,530.1259302,6080.748531, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
10C,1341,49256.77098,36.6,36.73137284,36.6,36.73137284,6819087.672,0,0,6819087.672,651273.8219,0,7470361.494,5085.076564,485.6628053,5570.739369, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11C,0,0,37.37,0,37.37,0,0,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12C,1108,34561.22742,37.37,31.19244352,37.37,31.19244352,4784642.5,0,0,4784642.5,456969.1075,0,5241611.608,4318.269405,412.4269923,4730.696397, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13C,2735,101900.5226,37.37,37.25796072,37.37,37.25796072,14107067.59,0,0,14107067.59,1347330.356,0,15454397.94,5157.977179,492.6253587,5650.602538, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
합계,13173,506767.5,38.05824429,38.47016625,38.05824429,38.47016625,70156689.99,0,0,70156689.99,6700488.074,0,76857178.07,5325.794427,508.6531598,5834.447587,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
출하,2855.9,4387,0.84,1.536118211,0.84,1.536118211,607334.5252,0,0,607334.5252,267551.2679,0,874885.7931,212.6595907,93.68369617,306.3432869,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
기타,0,30396.79688,2.483159237,2.483159237,2.514582086,2.514582086,4208120.401,0,0,4208120.401,437973.8618,0,4646094.262,0,0,0,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
폐열,0,3437.96875,0,0,0,0,475951.0186,0,0,475951.0186,0,0,475951.0186,0,0,0,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
판매사업,347,27346.57115,0,0,0,0,3785848.371,0,0,3785848.371,0,0,3785848.371,10910.22585,0,10910.22585,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
