설비, 생산량, 전력사용량, 원단위, , , , 전력비용, , , , , , , 전력원가		, , , Factor, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , Part, , Cement, , 경부하, 중간부하, 최대부하, 사용요금 <br> 합계, 기본요금, 기타, 합계, 사용요금, 기본요금, 합계, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6R, 10560, 143184.22145358, 14.1, 13.5591118800738, 18.5182128068421, 17.3852445197477, 8280662.97676859, 9178483.61072034, 9813879.12607711, 27273025.7135661, 2005729.19726528, 0, 29278754.9108313, 2582.67288954224, 189.936477013758, 2772.609366556, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
7R, 0, 1148, 23.49, 0, 30.8505545271433, 0, 55652.7192, 73017.646, 100886.7288, 229557.094, 16081.2210667154, 0, 245638.315066715, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8R, 0, 2796, 23.9, 0, 31.3890273818104, 0, 179140.8424, 166019.0688, 175862.6584, 521022.5696, 39166.4582774705, 0, 560189.02787747, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
합계, 16585, 256553.374023437, 21.1584036876317, 15.4690005440722, 27.788356180187, 19.83406872909, 16245824.3295562, 15141053.4085745, 16650839.7157502, 48037717.4538809, 3593807.94693607, 0, 51631525.400817, 2896.45568007, 216.69025909, 3113.14593915, 1.28218165566557, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1Co, 0, 0, 65.2, 0, 3.75342725053744, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0700074830858983, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2Co, 304, 16874.1323493119, 59.67, 55.507014306947, 3.43507674907314, 3.88590636524231, 799659.892540004, 1012664.56203071, 1606404.78686741, 3418729.24143812, 211300.011536699, 0, 3630029.25297482, 11245.8198731517, 695.065827423353, 11940.8857005751, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3Co, 104, 1570.21479145579, 44.54, 15.0982191486133, 2.56407438249904, 1.05698832167373, 98154.513002968, 100680.142833534, 92961.053275246, 291795.709111749, 19662.4274766479, 0, 311458.136588396, 2805.72797222835, 189.061802660076, 2994.78977488843, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4Co, 605, 16942.5535945264, 44.51, 28.0042208173991, 2.56234734542057, 1.96050501520783, 1022491.46543938, 1085336.64036425, 1077335.34436249, 3185163.45016612, 212156.790990831, 0, 3397320.24115695, 5264.73297548119, 350.672381803027, 5615.40535728422, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5Co, 0, 0, 42.87, 0, 2.46793598513098, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6Co, 0, 1372.01061007958, 44.07, 0, 2.53701746826971, 0, 57955.1496827586, 100110.526013793, 119184.704441379, 277250.380137931, 17180.4897423428, 0, 294430.869880274, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
합계, 1013, 36758.9113453737, 44.5447403856374, 36.2871780309711, 2.56434727655778, 2.54037400223819, 1978261.02066511, 2298791.87124229, 2895885.88894653, 7172938.78085393, 460299.719746521, 0, 7633238.50060045, 7080.88724665, 454.39261574, 7535.27986239, 0.0700074830858983, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1K, 0, 2718, 0, 0, 0, 0, 122657.4856, 209637.5047, 204254.2788, 536549.2691, 37970.9199199649, 0, 574520.189019965, 0, 0, 0, 0.82721397139714, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2K, 0, 2920, 0, 0, 0, 0, 167788.7952, 187540.0592, 201773.4576, 557102.312, 40792.8941009189, 0, 597895.206100919, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3K, 5155, 160540.880944695, 36.14, 31.142750910707, 30.6222013653293, 25.7617186610778, 9303424.30850917, 10284299.9763473, 10975445.3868078, 30563169.6716642, 2242783.27234423, 0, 32805952.9440084, 5928.83989751003, 435.069499969782, 6363.90939747981, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5K, 5574, 147778.982336555, 40.64, 26.5121963287685, 34.4351484086049, 21.9312592155812, 8476218.8565002, 9491230.91759257, 10242394.9012563, 28209844.6753491, 2064497.38931393, 0, 30274342.064663, 5060.96962241641, 370.37986891172, 5431.34949132813, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6K, 0, 65346.5, 38.82, 0, 32.8930231599912, 0, 4742594.597, 3492092.9389125, 3560081.78955, 11794769.3254625, 912901.662454005, 0, 12707670.9879165, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
합계, 10729, 379304.36328125, 39.3322771886173, 35.3531888602153, 33.3270866692525, 29.2446517586118, 22812684.0428094, 23664801.3967523, 25183949.8140141, 71661435.2535758, 5298946.13813304, 0, 76960381.3917088, 6679.22781746, 493.89003058, 7173.11784805, 0.82721397139714, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1C, 0, 0, 36.07, 0, 36.07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2C, 1089, 43520.8755782452, 36.07, 39.9640730746053, 36.07, 39.9640730746053, 3672007.52506564, 3175614.83939278, 129558.330642758, 6977180.69510118, 542196.624076919, 0, 7519377.3191781, 6406.96115252633, 497.884870594048, 6904.84602312038, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3C, 1147, 41137.7155377474, 36.07, 35.8654886989951, 36.07, 35.8654886989951, 3302143.33041652, 3179180.50029066, 203968.684495188, 6685292.51520237, 512506.473972522, 0, 7197798.98917489, 5828.50262877277, 446.823429792957, 6275.32605856573, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4C, 1147, 39993.7155377474, 36.07, 34.8681042177397, 36.07, 34.8681042177397, 3198036.75121652, 3095402.35909066, 216097.143695188, 6509536.25400237, 498254.165633072, 0, 7007790.41963544, 5675.27136355917, 434.39770325464, 6109.66906681381, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5C, 1445, 59194.1115983118, 38.53, 40.9647831130186, 38.53, 40.9647831130186, 4796286.40783759, 4595587.50810591, 174297.217399932, 9566171.13334343, 737458.68040119, 0, 10303629.8137446, 6620.18763553178, 510.352027959301, 7130.53966349109, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6C, 1386, 56705.9395676541, 38.53, 40.9133763114388, 38.53, 40.9133763114388, 4566738.91162498, 4439512.60869701, 169385.7580099, 9175637.2783319, 706460.258213664, 0, 9882097.53654556, 6620.22891654538, 509.711586012745, 7129.94050255813, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
7C, 1460, 72761.5071361039, 38.53, 49.8366487233588, 38.53, 49.8366487233588, 5589997.77434918, 5465843.84214887, 1085343.12832552, 12141184.7448236, 906485.520058439, 0, 13047670.264882, 8315.87996220793, 620.880493190711, 8936.76045539864, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8C, 0, 2120.5, 55.53, 0, 55.53, 0, 134009.5328, 138157.0723, 119492.8878, 391659.4929, 26417.8495050734, 0, 418077.342405073, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
9C, 2337, 84533.4919021061, 36.6, 36.1717979897758, 36.6, 36.1717979897758, 7362528.31204359, 5881679.59915241, 204443.569724895, 13448651.4809209, 1053144.57307625, 0, 14501796.0539971, 5754.66473295717, 450.639526348415, 6205.30425930558, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
10C, 2417, 83097.9306492899, 36.6, 34.3806084606082, 36.6, 34.3806084606082, 7236002.89163534, 5772142.19908934, 217794.562849582, 13225939.6535743, 1035259.9038321, 0, 14261199.5574064, 5472.04785005141, 428.324329264419, 5900.37217931583, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11C, 0, 0, 37.37, 0, 37.37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12C, 1420, 41236.8693065022, 37.37, 29.0400488073959, 37.37, 29.0400488073959, 5322793.63881111, 506949.752369444, 41374.6055555556, 5871117.99673611, 513741.762508633, 0, 6384859.75924474, 4134.59013854656, 361.789973597629, 4496.38011214419, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13C, 696, 28511.9786324786, 37.37, 40.9654865409176, 37.37, 40.9654865409176, 3663984.31087222, 386097.534382639, 10016.7867861111, 4060098.63204097, 355211.110872289, 0, 4415309.74291326, 5833.47504603588, 510.360791483175, 6343.83583751905, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
합계, 14544, 552814.635446187, 38.0582442850227, 38.0098071676421, 38.0582442850227, 38.0098071676421, 48844529.3866727, 36636167.8150197, 2571772.67528463, 88052469.8769771, 6887136.92215015, 0, 94939606.7991272, 6054.21272531, 473.5380172, 6527.75074251, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
출하, 18076.97, 10362.625, 0.84, 0.573250107733763, 0.84, 0.573250107733763, 448544.304, 829014.4906875, 774085.1261, 2051643.9207875, 103869.297867966, 0, 2155513.21865547, 113.494901014246, 5.74594624364401, 119.24084725789, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
기타, 0, 37259.828125, 3.78174362001378, 3.78174362001378, 2.75064390528004, 2.75064390528004, 1920561.75520625, 2461904.62543594, 2914857.23546875, 7297323.61611094, 498399.2977441, 0, 7795722.91385504, 0, 0, 0, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
폐열, 0, 1579.0078125, 0, 0, 0, 0, 90609.799759375, 102128.62855, 108329.1924, 301067.620709375, 0, 0, 301067.620709375, 0, 0, 0, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
판매사업, 749, 42250.4063334395, 0, 0, 0, 0, 3400108.38047155, 2456076.22511533, 1352932.93402509, 7209117.53961197, 0, 0, 7209117.53961197, 9624.99003953534, 0, 9624.99003953534, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
