설비, 생산량, 전력사용량, 원단위, , , , 전력비용, , , , , , , 전력원가		, , , Factor, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , Part, , Cement, , 경부하, 중간부하, 최대부하, 사용요금 <br> 합계, 기본요금, 기타, 합계, 사용요금, 기본요금, 합계, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6R, 0, 20, 14.1, 0, 18.5182128068421, 0, 553.7584, 1537.2136, 2205.1744, 4296.1464, 194.782333966511, 0, 4490.92873396651, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
7R, 7958, 154948.25, 23.49, 19.4707527016838, 30.8505545271433, 24.726996896531, 8918175.2023, 9950191.4811, 10680210.9128, 29548577.5962, 1509059.08895132, 0, 31057636.6851513, 3713.06579494848, 189.627932765936, 3902.69372771442, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8R, 7961, 161457, 23.9, 20.2809948498932, 31.3890273818104, 25.7559686774976, 9321484.367, 10336896.77735, 11116559.7972, 30774940.94155, 1572448.56476155, 0, 32347389.5063115, 3865.71296841477, 197.518975601249, 4063.23194401602, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
합계, 22832, 429342.7109375, 21.1584036876317, 18.8044284748379, 27.788356180187, 23.8807945261482, 27958267.6629344, 24980390.5285797, 26844251.2463125, 79782909.4378266, 4181418.76539576, 0, 83964328.2032223, 3494.34606858, 183.13852336, 3677.48459194, 1.26995588077047, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1Co, 0, 0, 65.2, 0, 3.75342725053744, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0532537345535146, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2Co, 0, 0, 59.67, 0, 3.43507674907314, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3Co, 190, 4466.63010204082, 44.54, 23.5085794844254, 2.56407438249904, 1.25191965159379, 209951.776131633, 329786.482411352, 340090.138799491, 879828.397342475, 106247.539814414, 0, 986075.93715689, 4630.67577548671, 559.197577970602, 5189.87335345731, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4Co, 202, 8114.74489795918, 44.51, 40.1720044453425, 2.56234734542057, 2.13930926121488, 234283.595318367, 716419.476682398, 742598.807825509, 1693301.87982627, 193025.090937305, 0, 1886326.97076358, 8382.6825733974, 955.569757115373, 9338.25233051277, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5Co, 0, 19964.6605504587, 42.87, 0, 2.46793598513098, 0, 1141533.56886973, 1282829.42923486, 1390036.2350055, 3814399.23311009, 474898.529373845, 0, 4289297.76248394, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6Co, 0, 3544.31750557897, 44.07, 0, 2.53701746826971, 0, 128515.981380436, 250807.554882786, 361301.668012894, 740625.204276116, 84308.5294027078, 0, 824933.733678824, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
합계, 392, 36090.3530560377, 44.5447403856374, 92.0672271837696, 2.56434727655778, 4.90292367752259, 1714284.92170016, 2579842.9432114, 2834026.8496434, 7128154.71455496, 858479.689528273, 0, 7986634.40408323, 18184.06814937, 2189.99920798, 20374.06735736, 0.0532537345535146, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1K, 0, 2756, 0, 0, 0, 0, 130133.224, 168324.8892, 259107.992, 557566.1052, 29916.5156764626, 0, 587482.620876463, 0, 0, 0, 0.819326374690627, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2K, 0, 2896, 0, 0, 0, 0, 167235.0368, 185234.2388, 199568.2832, 552037.5588, 31436.2225685906, 0, 583473.78136859, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3K, 5084, 161148.73046875, 36.14, 31.6972325863002, 30.6222013653293, 25.9703786626589, 9259641.88349688, 10342501.4521309, 11146680.6705719, 30748824.0061996, 1749277.4025074, 0, 32498101.408707, 6048.15578406759, 344.075020162747, 6392.23080423033, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5K, 0, 12544, 40.64, 0, 34.4351484086049, 0, 716009.6112, 808574.3536, 872146.4752, 2396730.44, 136165.737534669, 0, 2532896.17753467, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6K, 8132, 263358, 38.82, 32.3853910477127, 32.8930231599912, 26.5342050400608, 15233755.1444, 16884129.689375, 18041151.9717, 50159036.805475, 2858764.05497889, 0, 53017800.8604539, 6168.10585409186, 351.545014139067, 6519.65086823093, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
합계, 13216, 442702.73046875, 39.3322771886173, 33.4974826323207, 33.3270866692525, 27.4453710064015, 25506774.8998969, 28388764.6231059, 30518655.3926719, 84414194.9156746, 4805559.93326602, 0, 89219754.8489406, 6387.27261771, 363.61682304, 6750.88944075, 0.819326374690627, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1C, 0, 0, 36.07, 0, 36.07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2C, 699, 26202.4503450564, 36.07, 37.4856228112395, 36.07, 37.4856228112395, 3335168.22713489, 254796.82357872, 216462.139751732, 3806427.19046534, 493697.424412168, 0, 4300124.61487751, 5445.53246132381, 706.291022048881, 6151.82348337269, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3C, 744, 24075.714209572, 36.07, 32.3598309268441, 36.07, 32.3598309268441, 3216714.00182618, 103033.049654786, 83797.3214627545, 3403544.37294372, 453626.204405409, 0, 3857170.57734913, 4574.65641524694, 609.712640329851, 5184.36905557679, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4C, 648, 22919.6220534982, 36.07, 35.369787119596, 36.07, 35.369787119596, 3071673.87173248, 89738.4626025557, 72984.7638546573, 3234397.09818969, 431843.519491575, 0, 3666240.61768127, 4991.35354658903, 666.425184400579, 5657.77873098961, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5C, 921, 34114.1264991349, 38.53, 37.0403110739793, 38.53, 37.0403110739793, 4488659.60280644, 280452.974077497, 63771.6317628599, 4832884.2086468, 642766.465231424, 0, 5475650.67387822, 5247.4312797468, 697.900613714902, 5945.3318934617, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6C, 976, 34219.3913823623, 38.53, 35.0608518261909, 38.53, 35.0608518261909, 4489329.68845504, 297094.994175936, 67579.9268192738, 4854004.60945025, 644749.829422407, 0, 5498754.43887265, 4973.36537853509, 660.604333424598, 5633.96971195968, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
7C, 938, 46305.3630853159, 38.53, 49.3660587263496, 38.53, 49.3660587263496, 5293227.08160088, 1041415.50823749, 730653.054640611, 7065295.64447898, 872469.490091179, 0, 7937765.13457016, 7532.29812844241, 930.138049137717, 8462.43617758012, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8C, 928, 37647.9325087134, 55.53, 40.5688927895619, 55.53, 40.5688927895619, 2370595.33745577, 3499599.74734239, 637174.375361608, 6507369.46015978, 709349.204720532, 0, 7216718.66488031, 7012.25157344803, 764.384918879883, 7776.63649232792, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
9C, 353, 16206.7368540688, 36.6, 45.9114358472204, 36.6, 45.9114358472204, 1423715.04393722, 1114821.18478063, 33338.005943855, 2571874.23466171, 305361.679446484, 0, 2877235.91410819, 7285.76270442409, 865.047250556613, 8150.80995498071, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
10C, 392, 15584.2786028186, 36.6, 39.7558127622924, 36.6, 39.7558127622924, 1547719.12684813, 785850.820847756, 86771.9752169721, 2420341.92291286, 293633.538322297, 0, 2713975.46123515, 6174.34164008382, 749.065148781371, 6923.40678886519, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11C, 97, 3945.53773246274, 37.37, 40.67564672642, 37.37, 40.67564672642, 519761.656759418, 22947.7834462233, 19759.2803472959, 562468.720552937, 74340.4449120687, 0, 636809.165465006, 5798.64660363853, 766.396339299677, 6565.04294293821, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12C, 1264, 35491.616316833, 37.37, 28.0788103772413, 37.37, 28.0788103772413, 4542977.48064281, 370340.005327221, 206374.705849535, 5119692.19181957, 668720.647614976, 0, 5788412.83943454, 4050.38939226232, 529.051145265013, 4579.44053752733, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13C, 1333, 45772.9709507042, 37.37, 34.338312791226, 37.37, 34.338312791226, 5888759.03742277, 495750.089201555, 180910.197778169, 6565419.32440249, 862438.34330247, 0, 7427857.66770496, 4925.29581725618, 646.990505103128, 5572.28632235931, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
합계, 9293, 342485.740540541, 38.0582442850227, 36.8541634069235, 38.0582442850227, 36.8541634069235, 40188300.156622, 8355841.44327277, 2399577.37878932, 50943718.9786841, 6452996.79137299, 0, 57396715.7700571, 5481.94544051, 694.39328434, 6176.33872485, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
출하, 18241.16, 10736.625, 0.84, 0.588593324108774, 0.84, 0.588593324108774, 655174.059475, 736421.39025, 598584.254125, 1990179.70385, 103060.020382499, 0, 2093239.7242325, 109.103790759469, 5.64986110436501, 114.753651863834, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
기타, 0, 35645.546875, 5.02403614431555, 5.02403614431555, 2.63573992648048, 2.63573992648048, 1872855.25273437, 2438678.28869844, 2598192.89953437, 6909726.44096719, 461506.101784879, 0, 7371232.54275207, 0, 0, 0, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
폐열, 0, 3427.703125, 0, 0, 0, 0, 197627.936796875, 219681.934580469, 236199.15873125, 653509.030108594, 0, 0, 653509.030108594, 0, 0, 0, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
판매사업, 175, 15687.0574386313, 0, 0, 0, 0, 1296497.69780601, 658683.571150454, 797733.950008372, 2752915.21896484, 0, 0, 2752915.21896484, 15730.9441083705, 0, 15730.9441083705, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
