설비, 생산량, 전력사용량, 원단위, , , , 전력비용, , , , , , , 전력원가		, , , Factor, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , Part, , Cement, , 경부하, 중간부하, 최대부하, 사용요금 <br> 합계, 기본요금, 기타, 합계, 사용요금, 기본요금, 합계, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6R, 0, 36, 14.1, 0, 18.5182128068421, 0, 276.8792, 4995.9442, 2205.1744, 7477.9978, 429.748732381069, 0, 7907.74653238107, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
7R, 3087, 64233, 23.49, 20.8075801749271, 30.8505545271433, 25.7305622415079, 7151443.637, 2175445.47155, 345661.0872, 9672550.19575, 766779.175750923, 0, 10439329.3715009, 3133.31719978944, 248.389755669233, 3381.70695545867, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8R, 6933, 160324, 23.9, 23.1247656137314, 31.3890273818104, 28.5959835762826, 9249288.1156, 10235632.83145, 11093267.6426, 30578188.58965, 1913862.10472952, 0, 32492050.6943795, 4410.52770657003, 276.051075253067, 4686.57878182309, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
합계, 17085, 353674.703125, 21.1584036876317, 20.7008898522095, 27.788356180187, 25.5986294571009, 25960991.9828188, 18750322.0116266, 18900579.9312687, 63611893.9257141, 4221979.31508944, 0, 67833873.2408035, 3723.25981421, 247.1161437, 3970.3759579, 1.23659560723514, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1Co, 0, 0, 65.2, 0, 3.75342725053744, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0508445413873635, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2Co, 0, 0, 59.67, 0, 3.43507674907314, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3Co, 382, 7374.5, 44.54, 19.3049738219895, 2.56407438249904, 0.981552540474115, 424732.6928, 457321.046, 531033.5602, 1413087.299, 161887.359223666, 0, 1574974.65822367, 3699.18141099476, 423.788898491272, 4122.97030948604, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4Co, 0, 0, 44.51, 0, 2.56234734542057, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5Co, 0, 17528.3962264151, 42.87, 0, 2.46793598513098, 0, 1058509.1816, 1026122.70753396, 1252050.17619623, 3336682.06533019, 384788.904538669, 0, 3721470.96986886, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6Co, 0, 4255.83316782522, 44.07, 0, 2.53701746826971, 0, 172626.894905263, 300835.143964648, 397833.608338431, 871295.647208342, 93425.3973605959, 0, 964721.044568938, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
합계, 382, 29158.7293942403, 44.5447403856374, 76.3317523409432, 2.56434727655778, 3.88105294106907, 1655868.76930526, 1784278.89749861, 2180917.34473466, 5621065.01153853, 640101.66112293, 0, 6261166.67266146, 14714.82987314, 1675.65879875, 16390.48867189, 0.0508445413873635, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1K, 0, 2839, 0, 0, 0, 0, 96492.4012, 233656.4672, 255248.9368, 585397.8052, 28074.5796170619, 0, 613472.384817062, 0, 0, 0, 0.797803617571059, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2K, 0, 2904, 0, 0, 0, 0, 168342.5536, 185234.2388, 199568.2832, 553145.0756, 28717.3579457371, 0, 581862.433545737, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3K, 5082, 158331.2265625, 36.14, 31.1552984184376, 30.6222013653293, 24.8558097847354, 9103738.88504844, 10191376.3918586, 10897255.8491672, 30192371.1260742, 1565721.24902993, 0, 31758092.3751041, 5941.04115034912, 308.091548412028, 6249.13269876115, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5K, 0, 13032, 40.64, 0, 34.4351484086049, 0, 744805.048, 837012.8052, 908531.8528, 2490349.706, 128872.110450705, 0, 2619221.8164507, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6K, 8224, 258861.375, 38.82, 31.4763345087549, 32.8930231599912, 25.1119335389614, 15053749.0545, 16503693.3423375, 17705827.6395, 49263270.0363375, 2559853.56893963, 0, 51823123.6052771, 5990.18361336789, 311.266241359391, 6301.44985472728, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
합계, 13306, 435967.6015625, 39.3322771886173, 32.7647378297385, 33.3270866692525, 26.1398263693327, 25167127.9423484, 27950973.2453961, 29966432.5614672, 83084533.7492117, 4311238.86598306, 0, 87395772.6151948, 6244.14051926, 324.00712956, 6568.14764882, 0.797803617571059, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1C, 0, 0, 36.07, 0, 36.07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2C, 746, 27174.302200791, 36.07, 36.4266785533392, 36.07, 36.4266785533392, 3483067.70050517, 266488.996130617, 173094.922532964, 3922651.61916875, 723813.76907754, 0, 4646465.38824629, 5258.24613829591, 970.259744071769, 6228.50588236768, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3C, 744, 27287.5849610511, 36.07, 36.6768615067891, 36.07, 36.6768615067891, 3453669.59431466, 308736.075661687, 202250.885190794, 3964656.55516715, 726831.164743101, 0, 4691487.71991025, 5328.83945586982, 976.923608525674, 6305.76306439549, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4C, 151, 5578.54479720257, 36.07, 36.9440052794872, 36.07, 36.9440052794872, 705552.104463326, 64018.6362458532, 41048.2307309271, 810618.971440106, 148589.925356521, 0, 959208.896796627, 5368.337559206, 984.039240771664, 6352.37679997766, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5C, 1041, 44000.1642103355, 38.53, 42.2672086554616, 38.53, 42.2672086554616, 4766735.77570797, 1742518.40553997, 137777.077361523, 6647031.25860947, 1171986.84484294, 0, 7819018.10345241, 6385.23655966328, 1125.8279009058, 7511.06446056908, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6C, 1139, 44207.637882394, 38.53, 38.812675928353, 38.53, 38.812675928353, 4775541.15897808, 1761121.54451415, 150747.445835518, 6687410.14932775, 1177513.10636191, 0, 7864923.25568966, 5871.29951653007, 1033.81308723609, 6905.11260376616, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
7C, 1199, 57458.0911510013, 38.53, 47.9216773569652, 38.53, 47.9216773569652, 5593825.24359733, 2559181.06552977, 1029070.82343837, 9182077.13256547, 1530451.71915386, 0, 10712528.8517193, 7658.11270439155, 1276.44013273883, 8934.55283713038, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8C, 0, 2446.5, 55.53, 0, 55.53, 0, 153667.956, 153048.82905, 148849.272, 455566.05705, 65164.8889809083, 0, 520730.946030908, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
9C, 254, 11989.0072163089, 36.6, 47.2008158122396, 36.6, 47.2008158122396, 1493534.47028984, 166322.670565939, 92363.7327277285, 1752220.87358351, 319338.779579839, 0, 2071559.65316335, 6898.50737631303, 1257.2392896844, 8155.74666599744, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
10C, 269, 11259.1434692405, 36.6, 41.855551930262, 36.6, 41.855551930262, 1418714.24774869, 125571.153282825, 98612.6675644054, 1642898.06859592, 299898.15417665, 0, 1942796.22277257, 6107.42776429711, 1114.863026679, 7222.29079097611, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11C, 0, 0, 37.37, 0, 37.37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12C, 289, 12402.2711267606, 37.37, 42.9144329645694, 37.37, 42.9144329645694, 1300980.16957359, 463125.346691461, 163901.62551338, 1928007.14177843, 330346.462737166, 0, 2258353.6045156, 6671.30498885271, 1143.0673451113, 7814.37233396401, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13C, 360, 20338.5413732394, 37.37, 56.4959482589985, 37.37, 56.4959482589985, 2512883.71835141, 253024.03920854, 239886.48063662, 3005794.23819657, 541736.681226552, 0, 3547530.91942312, 8349.42843943491, 1504.8241145182, 9854.25255395311, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
합계, 6192, 264141.788388325, 38.0582442850227, 42.658557556254, 38.0582442850227, 42.658557556254, 29658172.1395301, 7863156.76242081, 2477603.16353223, 39998932.0654831, 7035671.49623698, 0, 47034603.5617201, 6459.77585037, 1136.25185663, 7596.027707, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
출하, 10075.32, 9592, 0.84, 0.952029315197929, 0.84, 0.952029315197929, 449928.7, 710865.21415, 728396.669, 1889190.58315, 157018.096725075, 0, 2046208.67987508, 187.506757418127, 15.5844277625996, 203.091185180726, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
기타, 0, 38413.609375, 5.87093621557269, 5.87093621557269, 3.40790174463582, 3.40790174463582, 1935846.35229375, 2715803.07328281, 2838236.03903125, 7489885.46460781, 562064.883115003, 0, 8051950.34772281, 0, 0, 0, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
폐열, 0, 3435.6875, 0, 0, 0, 0, 198909.58465625, 219350.172660937, 236324.0611875, 654583.818504687, 0, 0, 654583.818504687, 0, 0, 0, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
판매사업, 315, 27392.0915924348, 0, 0, 0, 0, 1889654.52792716, 1424568.97066886, 1744472.54846123, 5058696.04705726, 0, 0, 5058696.04705726, 16059.3525303405, 0, 16059.3525303405, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
