설비, 생산량, 전력사용량, 원단위, , , , 전력비용, , , , , , , 전력원가		, , , Factor, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , Part, , Cement, , 경부하, 중간부하, 최대부하, 사용요금 <br> 합계, 기본요금, 기타, 합계, 사용요금, 기본요금, 합계, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6R, 7536, 103653.645436264, 14.1, 13.7544646279544, 18.5182128068421, 17.2617739077106, 2954567.12012731, 9036563.21712463, 9725769.37697288, 21716899.7142248, 1522101.1790426, 0, 23239000.8932674, 2881.75420836317, 201.977332675504, 3083.73154103867, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
7R, 1321, 31216.25, 23.49, 23.6307721423164, 30.8505545271433, 29.6564829689019, 4218012.3427, 94922.9398, 70014.2872, 4382949.5697, 458394.789014001, 0, 4841344.358714, 3317.90277797123, 347.005896301288, 3664.90867427252, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8R, 660, 13051.5, 23.9, 19.775, 31.3890273818104, 24.8175111324376, 1539102.253, 213672.6904, 226581.6696, 1979356.613, 191654.653868297, 0, 2171011.2668683, 2999.02517121212, 290.38583919439, 3289.41101040651, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
합계, 14463, 230429.055419922, 21.1584036876317, 15.9323138643381, 27.788356180187, 19.9949621589735, 13978190.1371138, 14234571.3368755, 15265209.6194952, 43477971.0934845, 3383733.73617621, 0, 46861704.8296607, 3006.15163476, 233.95794345, 3240.10957821, 1.25499424184261, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1Co, 0, 0, 65.2, 0, 3.75342725053744, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0793692120983029, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2Co, 0, 0, 59.67, 0, 3.43507674907314, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3Co, 402, 5345.13086130306, 44.54, 13.296345426127, 2.56407438249904, 1.05532046025857, 290353.042481047, 362017.110445873, 375923.561615349, 1028293.71454227, 70872.305498612, 0, 1099166.02004088, 2557.94456353798, 176.299267409482, 2734.24383094746, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4Co, 611, 15523.6816386969, 44.51, 25.4070075919754, 2.56234734542057, 2.01653417435068, 870289.954018953, 1021991.53724788, 1080146.20353465, 2972427.69480148, 205832.024717298, 0, 3178259.71951878, 4864.85711096805, 336.877290863008, 5201.73440183106, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5Co, 0, 6210.53987730061, 42.87, 0, 2.46793598513098, 0, 52105.0982846626, 521893.447958282, 859498.853008589, 1433497.39925153, 82346.9604237263, 0, 1515844.35967526, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6Co, 0, 0, 44.07, 0, 2.53701746826971, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
합계, 1013, 27079.3523773006, 44.5447403856374, 26.7318384770983, 2.56434727655778, 2.12168495786639, 1212748.09478466, 1905902.09565203, 2315568.61815859, 5434218.80859528, 359051.290639636, 0, 5793270.09923492, 5364.4805613, 354.44352482, 5718.92408612, 0.0793692120983029, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1K, 0, 2669, 0, 0, 0, 0, 125287.838, 170438.5579, 241742.2436, 537468.6395, 40553.0919753216, 0, 578021.731475321, 0, 0, 0, 0.809673704414587, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2K, 0, 2936, 0, 0, 0, 0, 170557.5872, 188308.666, 199568.2832, 558434.5364, 44609.9205843178, 0, 603044.456984318, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3K, 5028, 161188.217815376, 36.14, 32.0581181017056, 30.6222013653293, 25.9566152399683, 9334539.19672927, 10266365.6235279, 11117656.2476123, 30718561.0678695, 2449112.26017426, 0, 33167673.3280438, 6109.49901906712, 487.094721593926, 6596.59374066105, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5K, 3764, 109620.629840874, 40.64, 29.123440446566, 34.4351484086049, 23.5804839116687, 4068736.73202855, 8689239.70525293, 9650373.68615489, 22408350.1234364, 1665588.41675896, 0, 24073938.5401953, 5953.33425170998, 442.504892869011, 6395.83914457899, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6K, 226, 134926.25, 38.82, 597.018805309734, 32.8930231599912, 483.390427700304, 9756738.4694, 7499873.0027, 7006597.0975, 24263208.5696, 2050084.91050402, 0, 26313293.480104, 107359.329953982, 9071.17217037177, 116430.502124354, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
합계, 9018, 411340.09765625, 39.3322771886173, 45.613228837464, 33.3270866692525, 36.9318319631397, 23455859.8233578, 26814225.5553809, 28215937.5580672, 78486022.9368058, 6249948.59999688, 0, 84735971.5368027, 8703.26268982, 693.05262808, 9396.3153179, 0.809673704414587, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1C, 0, 0, 36.07, 0, 36.07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2C, 962, 38344.3323104151, 36.07, 39.8589732956498, 36.07, 39.8589732956498, 3629891.24055674, 2192291.74672426, 197121.907629591, 6019304.89491059, 498194.630729694, 0, 6517499.52564029, 6257.07369533326, 517.873836517353, 6774.94753185061, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3C, 997, 35586.8233795844, 36.07, 35.693905094869, 36.07, 35.693905094869, 3229815.4653123, 2287593.35151553, 96900.7155954795, 5614309.53242331, 462367.272141007, 0, 6076676.80456432, 5631.20314184886, 463.75854778436, 6094.96168963322, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4C, 995, 34772.2894037319, 36.07, 34.9470245263637, 36.07, 34.9470245263637, 3171802.18150612, 2211034.22062174, 97713.3002126322, 5480549.70234049, 451784.314273035, 0, 5932334.01661352, 5508.09015310602, 454.05458720908, 5962.1447403151, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5C, 1308, 52635.3537893424, 38.53, 40.241096169222, 38.53, 40.241096169222, 4790525.25758471, 3351298.22490603, 162834.190939413, 8304657.67343015, 683872.923698964, 0, 8988530.59712912, 6349.12666164385, 522.838626681165, 6871.96528832501, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6C, 1291, 50997.2513891682, 38.53, 39.5021312077213, 38.53, 39.5021312077213, 4624734.7455287, 3268358.12780921, 160381.458356225, 8053474.33169413, 662589.62650277, 0, 8716063.9581969, 6238.16756908918, 513.237510846452, 6751.40507993563, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
7C, 1316, 66897.7253136716, 38.53, 50.8341377763462, 38.53, 50.8341377763462, 5652127.63306682, 4292542.29976916, 1028436.53145898, 10973106.464295, 869178.977729873, 0, 11842285.4420248, 8338.22679657672, 660.470347819052, 8998.69714439577, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8C, 0, 2208, 55.53, 0, 55.53, 0, 134147.9724, 146035.292, 132034.8172, 412218.0816, 28687.77935018, 0, 440905.86095018, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
9C, 2565, 91052.3947229678, 36.6, 35.498009638584, 36.6, 35.498009638584, 7435054.05115932, 6983553.14670109, 276285.078767331, 14694892.2766277, 1183012.23239039, 0, 15877904.5090181, 5729.00283689191, 461.213345961168, 6190.21618285308, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
10C, 2638, 89193.4757423739, 36.6, 33.8110218886937, 36.6, 33.8110218886937, 7261191.82748549, 6853250.76171905, 296979.010963361, 14411421.6001679, 1158859.94183553, 0, 15570281.5420034, 5463.01046253522, 439.294898345538, 5902.30536088076, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11C, 0, 0, 37.37, 0, 37.37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12C, 279, 9585.36885245902, 37.37, 34.3561607615018, 37.37, 34.3561607615018, 1078947.74598852, 275539.237744262, 98617.1615, 1453104.14523279, 124539.37800246, 0, 1577643.52323525, 5208.25858506375, 446.377698933549, 5654.6362839973, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13C, 674, 40729.506147541, 37.37, 60.4295343435326, 37.37, 60.4295343435326, 4862750.09888648, 863427.954524488, 306135.708449999, 6032313.76186096, 529184.368388793, 0, 6561498.13024976, 8950.02041819134, 785.14001244628, 9735.16043063762, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
합계, 13025, 512002.521051255, 38.0582442850227, 39.3092146680426, 38.0582442850227, 39.3092146680426, 45870988.2194752, 32724924.3640348, 2853439.88107301, 81449352.464583, 6652271.4450427, 0, 88101623.9096257, 6253.30921033, 510.73101306, 6764.04022339, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
출하, 20193.61, 11040.4375, 0.84, 0.546729262375573, 0.84, 0.546729262375573, 514528.07835, 882648.83395, 752601.903625, 2149778.815925, 92522.6181948393, 0, 2242301.43411984, 106.458370540235, 4.58177701732574, 111.040147557561, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
기타, 0, 34078.90625, 3.57703269386801, 3.57703269386801, 2.77184098036797, 2.77184098036797, 1704985.34058125, 2349739.07293125, 2628184.56346875, 6682908.97698125, 469076.748533759, 0, 7151985.72551501, 0, 0, 0, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
폐열, 0, 3044.25, 0, 0, 0, 0, 193805.705965625, 166843.219450781, 213910.5307625, 574559.456178906, 0, 0, 574559.456178906, 0, 0, 0, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
판매사업, 703, 34821.1155412603, 0, 0, 0, 0, 3890297.27301334, 846068.095368195, 638658.732861132, 5375024.10124267, 0, 0, 5375024.10124267, 7645.83798185302, 0, 7645.83798185302, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
