설비, 생산량, 전력사용량, 원단위, , , , 전력비용, , , , , , , 전력원가		, , , Factor, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , Part, , Cement, , 경부하, 중간부하, 최대부하, 사용요금 <br> 합계, 기본요금, 기타, 합계, 사용요금, 기본요금, 합계, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6R, 0, 68, 14.1, 0, 18.5182128068421, 0, 553.7584, 5764.551, 9371.9912, 15690.3006, 1023.87762867055, 0, 16714.1782286705, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
7R, 6602, 153491.25, 23.49, 23.2492047864284, 30.8505545271433, 29.936476055643, 8849128.4518, 9851329.43145, 10557892.6453, 29258350.52855, 2311121.42752468, 0, 31569471.9560747, 4431.74046176159, 350.063833311826, 4781.80429507341, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8R, 7215, 102632.5, 23.9, 14.2248787248787, 31.3890273818104, 18.3164433043465, 5938435.8618, 6574470.4155, 7035057.6296, 19547963.9069, 1545340.01065485, 0, 21093303.9175549, 2709.35050684685, 214.184339661102, 2923.53484650795, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
합계, 13817, 259562.03125, 21.1584036876317, 18.7857010385757, 27.788356180187, 24.1891150469832, 14999273.0719, 16633491.8156875, 17821228.8951125, 49453993.7827, 3908231.72131118, 0, 53362225.5040112, 3579.21356175, 282.85675047, 3862.07031222, 1.28763440860215, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1Co, 0, 0, 65.2, 0, 3.75342725053744, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0511437315388567, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2Co, 0, 0, 59.67, 0, 3.43507674907314, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3Co, 0, -46.8125, 44.54, 0, 2.56407438249904, 0, -2699.5722, -3002.3703125, -3221.621975, -8923.5644875, -642.566501224089, 0, -9566.13098872409, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4Co, 0, 0, 44.51, 0, 2.56234734542057, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5Co, 513, 19074.582278481, 42.87, 37.1824215954795, 2.46793598513098, 1.90164778804379, 1033875.6948, 1278207.7022, 1365676.3692, 3677759.7662, 261825.102205491, 0, 3939584.86840549, 7169.12235126705, 510.380316190041, 7679.50266745709, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6Co, 89, 5654.92432285286, 44.07, 63.5384755376726, 2.53701746826971, 3.24959473528694, 189240.649055914, 448257.341587634, 538927.8752, 1176425.86584355, 77621.6808934059, 0, 1254047.54673695, 13218.2681555455, 872.153717903437, 14090.4218734489, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
합계, 602, 24682.6941013339, 44.5447403856374, 41.001152992249, 2.56434727655778, 2.09695196141917, 1220416.77165591, 1723462.67347513, 1901382.622425, 4845262.06755605, 338804.216597673, 0, 5184066.28415372, 8048.60808564, 562.79770199, 8611.40578763, 0.0511437315388567, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1K, 0, 1881, 0, 0, 0, 0, 105214.096, 82817.3827, 190196.292, 378227.7707, 30717.8641755431, 0, 408945.634875543, 0, 0, 0, 0.830731876517516, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2K, 0, 2776, 0, 0, 0, 0, 152283.56, 183697.0252, 198465.696, 534446.2812, 45333.7538284464, 0, 579780.035028446, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3K, 0, 31745.984375, 36.14, 0, 30.6222013653293, 0, 3968126.70158125, 336361.55085, 367230.4493, 4671718.70173125, 518431.066533846, 0, 5190149.7682651, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5K, 0, 7568, 40.64, 0, 34.4351484086049, 0, 526070.48, 412741.8516, 446547.816, 1385360.1476, 123590.003232594, 0, 1508950.15083259, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6K, 8219, 264247.5, 38.82, 32.1508091008639, 32.8930231599912, 26.7087019759171, 15303857.49685, 16869646.2549875, 18167536.0295, 50341039.7813375, 4315321.00676599, 0, 54656360.7881035, 6124.95921417904, 525.042098401994, 6650.00131258103, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
합계, 8219, 308218.484375, 39.3322771886173, 37.5007281147342, 33.3270866692525, 31.1530502375263, 20055552.3344313, 17885264.0653375, 19369976.2828, 57310792.6825688, 5033393.69453642, 0, 62344186.3771052, 6972.9641906, 612.40950171, 7585.37369231, 0.830731876517516, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1C, 0, 0, 36.07, 0, 36.07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2C, 0, 0, 36.07, 0, 36.07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3C, 0, 0, 36.07, 0, 36.07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4C, 0, 0, 36.07, 0, 36.07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5C, 348, 14660.6034003308, 38.53, 42.1281706906057, 38.53, 42.1281706906057, 1902424.88598583, 121428.208912469, 79042.1313650324, 2102895.22626333, 410806.713738326, 0, 2513701.94000166, 6042.80237431992, 1180.47906246645, 7223.28143678637, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6C, 357, 14592.0327986152, 38.53, 40.8740414527036, 38.53, 40.8740414527036, 1887427.74542339, 127643.020825723, 81086.3244175763, 2096157.09066669, 408885.287806484, 0, 2505042.37847318, 5871.58848926244, 1145.33694063441, 7016.92542989685, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
7C, 365, 26592.8116490997, 38.53, 72.8570182167115, 38.53, 72.8570182167115, 2689501.61588704, 854576.552857361, 749249.222310145, 4293327.39105455, 745160.70480308, 0, 5038488.09585763, 11762.5407974097, 2041.53617754268, 13804.0769749524, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8C, 0, 2243, 55.53, 0, 55.53, 0, 145984.5582, 136812.0104, 131345.7002, 414142.2688, 62851.4007066227, 0, 476993.669506623, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
9C, 1673, 65465.8366820377, 36.6, 39.1308049504111, 36.6, 39.1308049504111, 6885262.43764883, 2829915.0161795, 276627.180153623, 9991804.63398195, 1834426.89875037, 0, 11826231.5327323, 5972.38770710218, 1096.48947922915, 7068.87718633133, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
10C, 1811, 68450.4654699166, 36.6, 37.7970543732284, 36.6, 37.7970543732284, 7293478.8666549, 2802843.46189995, 325366.546153624, 10421688.8747085, 1918059.57815629, 0, 12339748.4528648, 5754.65978724929, 1059.11627728122, 6813.77606453051, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11C, 0, 0, 37.37, 0, 37.37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12C, 819, 31463.52734375, 37.37, 38.4170053037241, 37.37, 38.4170053037241, 3898641.91953437, 427651.622571875, 296765.005814062, 4623058.54792031, 881643.675758275, 0, 5504702.22367859, 5644.76013177083, 1076.48800458886, 6721.24813635969, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13C, 393, 15918.09765625, 37.37, 40.5040652830789, 37.37, 40.5040652830789, 1834167.87389063, 437031.027428125, 108832.032460937, 2380030.93377969, 446043.127186857, 0, 2826074.06096654, 6056.0583556735, 1134.96978927953, 7191.02814495304, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
합계, 5766, 239386.375, 38.0582442850227, 41.516887790496, 38.0582442850227, 41.516887790496, 26536889.903225, 7737900.921075, 2048314.142875, 36323104.967175, 6707877.3869063, 0, 43030982.3540813, 6299.53259923, 1163.35022319, 7462.88282242, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
출하, 22069.84, 11840.25, 0.84, 0.536490069705988, 0.84, 0.536490069705988, 470452.3707, 971903.2986, 932788.7712, 2375144.4405, 86680.6207883529, 0, 2461825.06128835, 107.619468038735, 3.92755999990724, 111.547028038642, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
기타, 0, 45330.984375, 7.28342286371977, 7.28342286371977, 5.26176317706636, 5.26176317706636, 2278780.7095625, 3027962.51704375, 3614371.28820625, 8921114.5148125, 850142.294114335, 0, 9771256.80892683, 0, 0, 0, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
폐열, 0, 3440.8046875, 0, 0, 0, 0, 198392.599275, 220407.007010937, 237247.908665625, 656047.514951563, 0, 0, 656047.514951563, 0, 0, 0, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
판매사업, 168, 16463.4777736661, 0, 0, 0, 0, 1243847.04448159, 795872.792483459, 919782.696421876, 2959502.53338692, 0, 0, 2959502.53338692, 17616.0865082555, 0, 17616.0865082555, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
