설비, 생산량, 전력사용량, 원단위, , , , 전력비용, , , , , , , 전력원가		, , , Factor, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , Part, , Cement, , 경부하, 중간부하, 최대부하, 사용요금 <br> 합계, 기본요금, 기타, 합계, 사용요금, 기본요금, 합계, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6R, 0, 10, 14.1, 0, 18.5182128068421, 0, 553.7584, 1152.9102, 0, 1706.6686, 90.0776218799189, 0, 1796.74622187992, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
7R, 7922, 147044.25, 23.49, 18.5615059328452, 30.8505545271433, 22.7864876493398, 8957076.7299, 15822539.5848, 0, 24779616.3147, 1324539.63511163, 0, 26104155.9498116, 3127.94954742489, 167.197631294071, 3295.14717871896, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8R, 7922, 103101, 23.9, 13.0145165362282, 31.3890273818104, 15.9768890190169, 5968823.354, 11526411.8762, 0, 17495235.2302, 928709.289344152, 0, 18423944.5195442, 2208.43666122191, 117.231669950032, 2325.66833117195, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
합계, 24858, 404859.40625, 21.1584036876317, 16.2868857611232, 27.788356180187, 19.9941169959346, 25278781.1020875, 42707925.06955, 0, 67986706.1716375, 3646877.2510716, 0, 71633583.4227091, 2735.00306427, 146.70839372, 2881.71145799, 1.22762063227953, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1Co, 0, 0, 65.2, 0, 3.75342725053744, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.051807268903853, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2Co, 0, 0, 59.67, 0, 3.43507674907314, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3Co, 377, 8223.4375, 44.54, 21.8128315649867, 2.56407438249904, 1.13006323044172, 498832.4887, 887776.88244375, 0, 1386609.37114375, 77244.0489639686, 0, 1463853.42010772, 3678.00894202586, 204.891376562251, 3882.90031858811, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4Co, 0, 0, 44.51, 0, 2.56234734542057, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5Co, 510, 18052.4192949907, 42.87, 35.3969005784132, 2.46793598513098, 1.8338167466288, 1048635.79261373, 2013315.24657087, 0, 3061951.0391846, 169569.229405629, 0, 3231520.26859023, 6003.82556702863, 332.488685109077, 6336.3142521377, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6Co, 119, 7436.02522008442, 44.07, 62.4876068914657, 2.53701746826971, 3.23731225338442, 395022.145981844, 880561.181694536, 0, 1275583.32767638, 69847.7608904434, 0, 1345431.08856682, 10719.1876275326, 586.955973869272, 11306.1436014019, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
합계, 1006, 33711.8820150751, 44.5447403856374, 33.5108171124007, 2.56434727655778, 1.73610391332998, 1942490.42729557, 3781653.31070916, 0, 5724143.73800473, 316661.039260041, 0, 6040804.77726477, 5690.00371571, 314.77240483, 6004.77612054, 0.051807268903853, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1K, 0, 2524, 0, 0, 0, 0, 113520.472, 327426.4968, 0, 440946.9688, 27446.0082330066, 0, 468392.977033007, 0, 0, 0, 0.792013311148086, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2K, 0, 5427, 0, 0, 0, 0, 210705.0712, 750352.3885, 0, 961057.4597, 59013.2673060725, 0, 1020070.72700607, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3K, 5069, 162108.921875, 36.14, 31.9804541083054, 30.6222013653293, 25.3289453503384, 9350286.29315625, 18171474.0224875, 0, 27521760.3156437, 1762774.48669773, 0, 29284534.8023415, 5429.42598454207, 347.755866383455, 5777.18185092552, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5K, 0, 12068, 40.64, 0, 34.4351484086049, 0, 740374.9808, 1291259.424, 0, 2031634.4048, 131227.586115659, 0, 2162861.99091566, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6K, 8216, 262818.375, 38.82, 31.9886045520935, 32.8930231599912, 25.3354006103103, 15204578.9987, 29397312.6019625, 0, 44601891.6006625, 2857890.36609962, 0, 47459781.9667621, 5428.6625609375, 347.844494413293, 5776.50705535079, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
합계, 13285, 444946.296875, 39.3322771886173, 33.4923821509221, 33.3270866692525, 26.5264124855889, 25619465.8158563, 49937824.93375, 0, 75557290.7496063, 4838351.71445209, 0, 80395642.4640583, 5687.41368081, 364.19659123, 6051.61027204, 0.792013311148086, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1C, 0, 0, 36.07, 0, 36.07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2C, 0, 0, 36.07, 0, 36.07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3C, 0, 0, 36.07, 0, 36.07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4C, 0, 0, 36.07, 0, 36.07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5C, 2234, 86414.7263526753, 38.53, 38.6816143028985, 38.53, 38.6816143028985, 4991232.34560437, 9676994.94267333, 0, 14668227.2882777, 1311300.44347315, 0, 15979527.7317509, 6565.90299385752, 586.974236111526, 7152.87722996905, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6C, 2291, 85167.5049570184, 38.53, 37.1748166551805, 38.53, 37.1748166551805, 4923622.60890189, 9531180.34203035, 0, 14454802.9509322, 1292374.47982941, 0, 15747177.4307617, 6309.38583628644, 564.109332094899, 6873.49516838134, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
7C, 2231, 96953.6084092655, 38.53, 43.4574667903476, 38.53, 43.4574667903476, 5653032.56145048, 10783492.1291454, 0, 16436524.6905959, 1471222.73100221, 0, 17907747.4215981, 7367.33513697708, 659.445419543798, 8026.78055652088, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8C, 0, 2275.5, 55.53, 0, 55.53, 0, 146607.5364, 233752.54305, 0, 380360.07945, 34529.5794485933, 0, 414889.658898593, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
9C, 1098, 46099.9668459765, 36.6, 41.9853978560806, 36.6, 41.9853978560806, 5763636.26883489, 858362.474924673, 0, 6621998.74375956, 699544.042094336, 0, 7321542.7858539, 6030.96424750416, 637.107506461144, 6668.0717539653, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
10C, 1255, 47533.6934350642, 36.6, 37.8754529363062, 36.6, 37.8754529363062, 5978698.37650837, 835353.099901242, 0, 6814051.47640961, 721300.129180895, 0, 7535351.6055905, 5429.5230887726, 574.741138789558, 6004.26422756215, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11C, 0, 0, 37.37, 0, 37.37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12C, 452, 17732.1111111111, 37.37, 39.2303343166175, 37.37, 39.2303343166175, 2118880.78995556, 466286.483011111, 0, 2585167.27296667, 269075.956669917, 0, 2854243.22963658, 5719.39662160767, 595.300789092736, 6314.69741070041, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13C, 2459, 77033.2013888889, 37.37, 31.327044078442, 37.37, 31.327044078442, 4222111.47121944, 8941845.05238889, 0, 13163956.5236083, 1168940.47353862, 0, 14332896.997147, 5353.37800878745, 475.372295054338, 5828.75030384179, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
합계, 12020, 459210.3125, 38.0582442850227, 38.203852953411, 38.0582442850227, 38.203852953411, 33797821.958875, 41327267.067125, 0, 75125089.026, 6968287.83523713, 0, 82093376.8612371, 6250.00740649, 579.72444553, 6829.73185202, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
출하, 3493.26, 6634.75, 0.84, 1.89930036699244, 0.84, 1.89930036699244, 294668.6886, 865883.598125, 0, 1160552.286725, 346427.666835451, 0, 1506979.95356045, 332.226140260101, 99.1703070585788, 431.39644731868, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
기타, 0, 37882.640625, 3.49374173837424, 3.49374173837424, 2.55020676071771, 2.55020676071771, 1924773.3474125, 4607662.65933594, 0, 6532436.00674844, 465151.375431155, 0, 6997587.38217959, 0, 0, 0, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
폐열, 0, 3428.734375, 0, 0, 0, 0, 198063.805225, 383928.103710937, 0, 581991.908935937, 0, 0, 581991.908935937, 0, 0, 0, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
판매사업, 357, 28918.2429849248, 0, 0, 0, 0, 1445590.5736763, 3550235.5718213, 0, 4995826.14549761, 0, 0, 4995826.14549761, 13993.910771702, 0, 13993.910771702, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
