설비, 생산량, 전력사용량, 원단위, , , , 전력비용, , , , , , , 전력원가		, , , Factor, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , Part, , Cement, , 경부하, 중간부하, 최대부하, 사용요금 <br> 합계, 기본요금, 기타, 합계, 사용요금, 기본요금, 합계, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6R, 0, 24, 14.1, 0, 18.5182128068421, 0, 1107.5168, 768.6068, 3307.7616, 5183.8852, 316.833076729548, 0, 5500.71827672955, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
7R, 7456, 154896.5, 23.49, 20.7747451716738, 30.8505545271433, 25.777287740889, 8938698.873, 9891345.022975, 10709498.3853, 29539542.281275, 2044847.2779016, 0, 31584389.5591766, 3961.84848193066, 274.255267958906, 4236.10374988957, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8R, 7539, 159330.5, 23.9, 21.1341689879294, 31.3890273818104, 26.2232605341044, 9189274.549, 10189612.4993, 11004922.8432, 30383809.8915, 2103382.18882739, 0, 32487192.0803274, 4030.21752109033, 279.000157690328, 4309.21767878066, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
합계, 14995, 317861.375, 21.1584036876317, 21.1978242747583, 27.788356180187, 26.3022439647677, 18337575.3026375, 20313437.0603125, 21965389.0259375, 60616401.3888875, 4196208.22561395, 0, 64812609.6145014, 4042.44090623, 279.84049521, 4322.28140143, 1.24079922655495, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1Co, 0, 0, 65.2, 0, 3.75342725053744, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0474840923127871, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2Co, 0, 0, 59.67, 0, 3.43507674907314, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3Co, 0, -46.75, 44.54, 0, 2.56407438249904, 0, -2725.529625, -2966.34186875, -3204.39405, -8896.26554375, -394.382511370834, 0, -9290.64805512083, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4Co, 0, 0, 44.51, 0, 2.56234734542057, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5Co, 692, 17663.4414784394, 42.87, 25.5252044486119, 2.46793598513098, 1.21204116434065, 1014752.03427187, 1143535.80114928, 1207967.48104887, 3366255.31647002, 149008.607694518, 0, 3515263.92416454, 4864.53080414743, 215.330357940055, 5079.86116208748, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6Co, 206, 6015.24711854963, 44.07, 29.2002287308234, 2.53701746826971, 1.38654635660892, 253360.934959943, 457705.624998591, 497026.115154069, 1208092.6751126, 50744.5618209578, 0, 1258837.23693356, 5864.52754909031, 246.332824373582, 6110.86037346389, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
합계, 898, 23631.9385969891, 44.5447403856374, 26.3161899743753, 2.56434727655778, 1.24960039406408, 1265387.43960681, 1598275.08427912, 1701789.20215294, 4565451.72603888, 199358.787004105, 0, 4764810.51304298, 5084.02196664, 222.00310357, 5306.0250702, 0.0474840923127871, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1K, 0, 1571, 0, 0, 0, 0, 87216.948, 106067.7384, 107226.6052, 300511.2916, 24387.58144019, 0, 324898.87304019, 0, 0, 0, 0.80051563003545, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2K, 0, 1312, 0, 0, 0, 0, 73649.8672, 86083.9616, 91514.7376, 251248.5664, 20366.9680773579, 0, 271615.534477358, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3K, 0, 5288, 36.14, 0, 30.6222013653293, 0, 302525.1359, 342894.70865, 363371.3941, 1008791.23865, 82088.8164581317, 0, 1090880.05510813, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5K, 0, 6660, 40.64, 0, 34.4351484086049, 0, 327824.9728, 450403.5848, 536959.9664, 1315188.524, 103387.20075854, 0, 1418575.72475854, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6K, 8227, 267831.875, 38.82, 32.5552297313723, 32.8930231599912, 26.0609702393583, 15405870.1771, 17179731.0608625, 18507615.269, 51093216.5069625, 4157715.89041457, 0, 55250932.3973771, 6210.4310814346, 505.374485281947, 6715.80556671655, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
합계, 8227, 282662.875, 39.3322771886173, 34.3579524735627, 33.3270866692525, 27.5040779711021, 16197087.101, 18165181.0543125, 19606687.9723, 53968956.1276125, 4387946.45714879, 0, 58356902.5847613, 6559.98008115, 533.35923874, 7093.33931989, 0.80051563003545, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1C, 0, 0, 36.07, 0, 36.07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2C, 316, 12794.6690926322, 36.07, 40.4894591538993, 36.07, 40.4894591538993, 160155.867848, 889601.478113996, 1931766.24512732, 2981523.59108931, 328913.361337587, 0, 3310436.9524269, 9435.20123762441, 1040.86506752401, 10476.0663051484, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3C, 263, 11459.6108697271, 36.07, 43.5726649039054, 36.07, 43.5726649039054, 130327.253086302, 909681.711502636, 1594347.77428346, 2634356.7388724, 294592.935815214, 0, 2928949.67468761, 10016.5655470433, 1120.12523123655, 11136.6907782799, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4C, 316, 13360.4449993679, 36.07, 42.2798892385062, 36.07, 42.2798892385062, 156590.920058066, 941033.715721799, 2021037.79042423, 3118662.4262041, 343457.798079248, 0, 3462120.22428335, 9869.18489305095, 1086.89176607357, 10956.0766591245, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5C, 902, 40764.0640497976, 38.53, 45.1929756649641, 38.53, 45.1929756649641, 3185749.86185434, 1433563.48506203, 2836858.36515803, 7456171.71207439, 1047924.35281664, 0, 8504096.06489103, 8266.26575618004, 1161.77866165924, 9428.04441783928, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6C, 913, 40177.8209284537, 38.53, 44.0063756061924, 38.53, 44.0063756061924, 3156954.15415988, 1421820.16167986, 2749443.51286971, 7328217.82870944, 1032853.76410455, 0, 8361071.592814, 8026.52555170804, 1131.27465947925, 9157.80021118729, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
7C, 964, 51386.4557129666, 38.53, 53.3054519844051, 38.53, 53.3054519844051, 3894090.90943829, 2106430.57117574, 3389264.25061661, 9389785.73123064, 1320994.8419463, 0, 10710780.5731769, 9740.44162990731, 1370.32659952936, 11110.7682294367, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8C, 0, 2178.5, 55.53, 0, 55.53, 0, 121203.8698, 136427.707, 163458.5524, 421090.1292, 56002.8362192307, 0, 477092.965419231, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
9C, 723, 29121.3417847249, 36.6, 40.2784810300483, 36.6, 40.2784810300483, 322333.769278719, 2039738.02233181, 4459347.32876245, 6821419.12037298, 748624.160869492, 0, 7570043.28124247, 9434.88121766664, 1035.44143965352, 10470.3226573202, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
10C, 747, 27945.1394373299, 36.6, 37.4098252173091, 36.6, 37.4098252173091, 245553.317534444, 2020882.03014137, 4315057.74327158, 6581493.0909474, 718387.4533084, 0, 7299880.5442558, 8810.56638681044, 961.696724643106, 9772.26311145355, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11C, 0, 0, 37.37, 0, 37.37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12C, 728, 29220.0121173469, 37.37, 40.13737928207, 37.37, 40.13737928207, 421712.714153316, 1954892.69639675, 4410385.18959668, 6786990.60014674, 751160.685302601, 0, 7538151.28544934, 9322.78928591586, 1031.81412816291, 10354.6034140788, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13C, 334, 23992.6753826531, 37.37, 71.834357433093, 37.37, 71.834357433093, 318445.954771684, 1699916.703972, 3540870.71942832, 5559233.378172, 616781.211804401, 0, 6176014.5899764, 16644.4113118922, 1846.65033474372, 18491.0616466359, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
합계, 6206, 282400.734375, 38.0582442850227, 45.5044689614889, 38.0582442850227, 45.5044689614889, 12113118.591983, 15553988.283098, 31411837.4719384, 59078944.3470194, 7259693.40160367, 0, 66338637.7486231, 9519.64942749, 1169.78623938, 10689.43566687, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
출하, 9496.92, 8205.75, 0.84, 0.86404328982449, 0.84, 0.86404328982449, 362227.2134, 622811.697625, 647218.6864, 1632257.597425, 137847.765571057, 0, 1770105.36299606, 171.872312015369, 14.5149970275687, 186.387309042938, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
기타, 0, 36545.078125, 5.05574131774625, 5.05574131774625, 4.04058386639959, 4.04058386639959, 1864495.880325, 2478579.79015156, 2805550.358325, 7148626.02880156, 644626.796070353, 0, 7793252.82487191, 0, 0, 0, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
폐열, 0, 3433.3515625, 0, 0, 0, 0, 197946.9968125, 219860.575614062, 236864.587334375, 654672.159760937, 0, 0, 654672.159760937, 0, 0, 0, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
판매사업, 409, 28861.0625694889, 0, 0, 0, 0, 1113164.12888473, 2300569.80598975, 2438811.2758934, 5852545.21076787, 0, 0, 5852545.21076787, 14309.40149332, 0, 14309.40149332, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
