설비, 생산량, 전력사용량, 원단위, , , , 전력비용, , , , , , , 전력원가		, , , Factor, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , Part, , Cement, , 경부하, 중간부하, 최대부하, 사용요금 <br> 합계, 기본요금, 기타, 합계, 사용요금, 기본요금, 합계, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6R, 0, 52, 14.1, 0, 18.5182128068421, 0, 830.6376, 1152.9102, 11025.872, 13009.4198, 588.871114297157, 0, 13598.2909142972, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
7R, 7957, 154996.75, 23.49, 19.4792949604122, 30.8505545271433, 25.3757129407286, 8950189.3598, 9918630.564375, 10675111.447, 29543931.371175, 1755252.09394111, 0, 31299183.4651161, 3712.94851969021, 220.592194789633, 3933.54071447984, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8R, 4002, 85199, 23.9, 21.2891054472764, 31.3890273818104, 27.7333563505706, 9272338.309, 3111992.85735, 558460.4168, 12942791.58315, 964831.347442374, 0, 13907622.9305924, 3234.08085535982, 241.087293213986, 3475.16814857381, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
합계, 20075, 374704.828125, 21.1584036876317, 18.6652467310087, 27.788356180187, 24.3152508330788, 28551683.6005375, 21042505.6456672, 16250946.601175, 65845135.8473797, 4243324.03212487, 0, 70088459.8795045, 3279.95695379, 211.37355079, 3491.33050458, 1.3027018170986, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1Co, 0, 0, 65.2, 0, 3.75342725053744, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0553079512664963, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2Co, 0, 0, 59.67, 0, 3.43507674907314, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3Co, 179, 4797.84892638037, 44.54, 26.8036252870412, 2.56407438249904, 1.4824536011411, 270648.887173313, 330753.859884241, 309147.927015184, 910550.674072738, 142050.897900973, 0, 1052601.57197371, 5086.87527414938, 793.580435200965, 5880.45570935034, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4Co, 147, 6926.27607361963, 44.51, 47.1175243103376, 2.56234734542057, 2.60597373835411, 557964.033676687, 375103.400584509, 260148.854609816, 1193216.28887101, 205067.677299702, 0, 1398283.96617071, 8117.11761136743, 1395.01821292314, 9512.13582429058, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5Co, 0, 19403.4, 42.87, 0, 2.46793598513098, 0, 1143311.742976, 1211078.362624, 1334714.883216, 3689104.988816, 574480.446263476, 0, 4263585.43507948, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6Co, 0, 3862.29375, 44.07, 0, 2.53701746826971, 0, 46784.624523, 397615.429586375, 401086.078393, 845486.132502375, 114351.723775247, 0, 959837.856277622, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
합계, 326, 34989.81875, 44.5447403856374, 107.330732361963, 2.56434727655778, 5.93624291487282, 2018709.288349, 2314551.05267912, 2305097.743234, 6638358.08426213, 1035950.7452394, 0, 7674308.82950152, 20363.06160817, 3177.76302221, 23540.82463037, 0.0553079512664963, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1K, 0, 3137, 0, 0, 0, 0, 157267.3856, 186002.8456, 284743.1444, 628013.3756, 34682.8908716249, 0, 662696.266471625, 0, 0, 0, 0.840452785224903, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2K, 0, 2900, 0, 0, 0, 0, 167235.0368, 186002.8456, 199568.2832, 552806.1656, 32062.6023358981, 0, 584868.767935898, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3K, 5109, 164444.95703125, 36.14, 32.1873080898904, 30.6222013653293, 27.0519127330404, 9441257.33374687, 10537527.9217051, 11413890.0943031, 31392675.3497551, 1818114.91842649, 0, 33210790.2681816, 6144.58315712567, 355.86512398248, 6500.44828110815, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5K, 0, 12360, 40.64, 0, 34.4351484086049, 0, 709364.5104, 809342.9604, 833555.9232, 2352263.394, 136653.022369552, 0, 2488916.41636955, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6K, 8157, 261243.25, 38.82, 32.026878754444, 32.8930231599912, 26.9170794512328, 15301919.34245, 16620953.9172625, 17700039.0567, 49622912.3164125, 2888323.59920262, 0, 52511235.9156151, 6083.47582645734, 354.09140605647, 6437.56723251381, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
합계, 13266, 444085.20703125, 39.3322771886173, 33.4754415069539, 33.3270866692525, 28.1345280511527, 25777043.6089969, 28339830.4905676, 30431796.5018031, 84548670.6013676, 4909837.03320618, 0, 89458507.6345737, 6373.33564008, 370.10681692, 6743.442457, 0.840452785224903, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1C, 0, 0, 36.07, 0, 36.07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2C, 737, 27007.1764944005, 36.07, 36.6447442257808, 36.07, 36.6447442257808, 3295680.50532664, 487971.365139209, 182411.075102665, 3966062.94556852, 280792.355417125, 0, 4246855.30098564, 5381.36084880396, 380.993697987958, 5762.35454679192, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3C, 782, 26515.7737262118, 36.07, 33.9076390360764, 36.07, 33.9076390360764, 3280130.60605899, 480025.979140621, 89316.7173408513, 3849473.30254046, 275683.263736741, 0, 4125156.5662772, 4922.60013112591, 352.536142885858, 5275.13627401177, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4C, 679, 23963.9672124013, 36.07, 35.2930297678958, 36.07, 35.2930297678958, 3118851.05921285, 221745.926542304, 77552.4949800999, 3418149.48073526, 249152.250332575, 0, 3667301.73106783, 5034.09349150995, 366.939985762261, 5401.03347727221, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5C, 1567, 56983.0255554558, 38.53, 36.3644068637242, 38.53, 36.3644068637242, 4736709.324395, 4269593.23569149, 151089.814915751, 9157392.37500224, 592449.861162943, 0, 9749842.23616519, 5843.90068602568, 378.079043499007, 6221.97972952469, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6C, 1632, 57017.9130226572, 38.53, 34.9374467050596, 38.53, 34.9374467050596, 4740080.13461432, 4267249.41011801, 157357.101431082, 9164686.64616341, 592812.584533602, 0, 9757499.23069701, 5615.61681750209, 363.243005228923, 5978.85982273101, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
7C, 1646, 70594.2228507578, 38.53, 42.8883492410436, 38.53, 42.8883492410436, 5592126.43244781, 5168749.78396406, 909889.228967204, 11670765.4453791, 733964.845129796, 0, 12404730.2905089, 7090.37997896663, 445.908168365611, 7536.28814733225, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8C, 2148, 90968.579850199, 55.53, 42.3503630587519, 55.53, 42.3503630587519, 7466986.87020449, 6727314.39143342, 557181.818174335, 14751483.0798122, 945796.085362134, 0, 15697279.1651744, 6867.54333324592, 440.31475109969, 7307.85808434561, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
9C, 2537, 96533.533033033, 36.6, 38.0502692286295, 36.6, 38.0502692286295, 7895086.60304234, 7410941.09901186, 258073.902615916, 15564101.6046701, 1003654.64426473, 0, 16567756.2489348, 6134.84493680336, 395.60687594195, 6530.45181274531, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
10C, 2591, 92272.7791046861, 36.6, 35.6128055209132, 36.6, 35.6128055209132, 7690669.00426019, 6890633.42624203, 237021.573176444, 14818324.0036787, 959355.784232418, 0, 15777679.7879111, 5719.15245221099, 370.264679364113, 6089.4171315751, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11C, 0, 0, 37.37, 0, 37.37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12C, 1109, 31460.7587939699, 37.37, 28.368583222696, 37.37, 28.368583222696, 4093819.67324422, 213478.12473392, 214621.507315578, 4521919.30529372, 327096.043038798, 0, 4849015.34833252, 4077.47457645962, 294.946837726599, 4372.42141418622, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13C, 1357, 46134.0537060301, 37.37, 33.9970918983273, 37.37, 33.9970918983273, 5931084.95383078, 492499.23054733, 200829.904059422, 6624414.08843753, 479653.606430949, 0, 7104067.69486848, 4881.66108212051, 353.466180125976, 5235.12726224649, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
합계, 16785, 619451.783349802, 38.0582442850227, 36.9050809264106, 38.0582442850227, 36.9050809264106, 57841225.1666376, 36630201.9725643, 3035345.13807935, 97506772.2772812, 6440411.32364181, 0, 103947183.600923, 5809.16129147, 383.70040653, 6192.861698, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
출하, 19930.72, 12789.1875, 0.84, 0.6416821620092, 0.84, 0.6416821620092, 619932.5288, 925774.88111875, 962903.1841, 2508610.59401875, 111981.791087891, 0, 2620592.38510664, 125.866531365588, 5.61855221928212, 131.48508358487, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
기타, 0, 37892.078125, 4.88903105254389, 4.88903105254389, 2.40065735222964, 2.40065735222964, 1883770.34994687, 2621707.28650391, 2933148.9848375, 7438626.62128828, 418945.587094462, 0, 7857572.20838274, 0, 0, 0, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
폐열, 0, 3420.875, 0, 0, 0, 0, 197824.780603125, 218851.779189062, 235115.952946875, 651792.512739062, 0, 0, 651792.512739062, 0, 0, 0, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
판매사업, 335, 30153.6869626977, 0, 0, 0, 0, 1763001.14748836, 2518611.48814725, 1188443.23735228, 5470055.87298788, 0, 0, 5470055.87298788, 16328.5249939937, 0, 16328.5249939937, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
