설비, 생산량, 전력사용량, 원단위, , , , 전력비용, , , , , , , 전력원가		, , , Factor, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , Part, , Cement, , 경부하, 중간부하, 최대부하, 사용요금 <br> 합계, 기본요금, 기타, 합계, 사용요금, 기본요금, 합계, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6R, 0, 78, 14.1, 0, 18.5182128068421, 0, 3045.6712, 7686.068, 4410.3488, 15142.088, 1210.22852545429, 0, 16352.3165254543, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
7R, 7457, 154379, 23.49, 20.70256135175, 30.8505545271433, 27.1973002004946, 8915717.8994, 9890047.999, 10614469.151, 29420235.0494, 2395306.01962959, 0, 31815541.0690296, 3945.31782880515, 321.215773049429, 4266.53360185458, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8R, 6211, 133654.5, 23.9, 21.518998550958, 31.3890273818104, 28.2698673686065, 9132583.5328, 5391488.47445, 10923331.3904, 25447403.39765, 2073749.85199142, 0, 27521153.2496414, 4097.15076439382, 333.883408789473, 4431.03417318329, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
합계, 13668, 291714.75, 21.1584036876317, 21.3428994732221, 27.788356180187, 28.0385230725633, 18260516.3602875, 15519324.2022, 21788871.7063875, 55568712.268875, 4526173.22750984, 0, 60094885.4963848, 4065.60669219, 331.15109947, 4396.75779166, 1.31371668164121, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1Co, 0, 0, 65.2, 0, 3.75342725053744, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0490502316275098, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2Co, 0, 0, 59.67, 0, 3.43507674907314, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3Co, 0, -46.5, 44.54, 0, 2.56407438249904, 0, -2673.614775, -2954.3323875, -3256.077825, -8884.0249875, -417.44711915778, 0, -9301.47210665778, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4Co, 0, 0, 44.51, 0, 2.56234734542057, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5Co, 692, 17627.2941176471, 42.87, 25.4729683781027, 2.46793598513098, 1.24945499918617, 1015687.13759664, 1126674.22670924, 1220330.07807395, 3362691.44237983, 158246.519310939, 0, 3520937.96169077, 4859.38069708068, 228.679941200778, 5088.06063828146, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6Co, 190, 5363.08995619525, 44.07, 28.2267892431329, 2.53701746826971, 1.38453055047657, 208456.371381343, 392012.761197318, 500908.649755141, 1101377.7823338, 48146.3753117791, 0, 1149524.15764558, 5796.72517017791, 253.401975325153, 6050.12714550306, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
합계, 882, 22943.8840738423, 44.5447403856374, 26.0134740066239, 2.56434727655778, 1.27596692546111, 1221469.89420298, 1515732.65551906, 1717982.65000409, 4455185.19972613, 205975.44750356, 0, 4661160.64722969, 5051.23038518, 233.53225341, 5284.76263858, 0.0490502316275098, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1K, 0, 1281, 0, 0, 0, 0, 46654.1452, 88389.782, 133413.0512, 268456.9784, 21308.8139515435, 0, 289765.792351544, 0, 0, 0, 0.847559149445942, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2K, 0, 1292, 0, 0, 0, 0, 73096.1088, 82240.9276, 92617.3248, 247954.3612, 21491.7936185747, 0, 269446.154818575, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3K, 0, 5581, 36.14, 0, 30.6222013653293, 0, 317822.7117, 360284.4375, 388730.8997, 1066838.0489, 92837.2292455616, 0, 1159675.27814556, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5K, 0, 6917.875, 40.64, 0, 34.4351484086049, 0, 364078.84305, 471155.9684, 506087.5248, 1341322.33625, 115075.496733048, 0, 1456397.83298305, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6K, 8225, 264558.5, 38.82, 32.1651671732523, 32.8930231599912, 27.2618817311482, 15310866.0016, 16895995.05685, 18201509.4976, 50408370.55605, 4400802.38547965, 0, 54809172.9415296, 6128.67727125228, 535.051961760443, 6663.72923301272, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
합계, 8225, 279630.375, 39.3322771886173, 33.9976139817629, 33.3270866692525, 28.8149887895744, 16112517.81035, 17898066.17235, 19322358.2981, 53332942.2808, 4651515.71902837, 0, 57984457.9998284, 6484.24830162, 565.53382602, 7049.78212764, 0.847559149445942, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1C, 0, 0, 36.07, 0, 36.07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2C, 324, 13458.2591442958, 36.07, 41.5378368651105, 36.07, 41.5378368651105, 99847.93946721, 965430.505899957, 2125982.9232568, 3191261.36862397, 325325.802540611, 0, 3516587.17116458, 9849.57212538261, 1004.09198315003, 10853.6641085326, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3C, 331, 12360.7212409055, 36.07, 37.3435687036419, 36.07, 37.3435687036419, 99135.7078112679, 885694.34174137, 1939251.91491672, 2924081.96446936, 298795.075541604, 0, 3222877.04001096, 8834.08448480168, 902.704155714816, 9736.7886405165, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4C, 335, 12224.9958178349, 36.07, 36.4925248293578, 36.07, 36.4925248293578, 100333.722407175, 863739.934888697, 1930948.46119487, 2895022.11849074, 295514.191906344, 0, 3190536.31039708, 8641.85707012161, 882.131916138339, 9523.98898625995, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5C, 0, 44, 38.53, 0, 38.53, 0, 6091.3424, 0, 0, 6091.3424, 1063.60972532275, 0, 7154.95212532275, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6C, 401, 20395.9167275599, 38.53, 50.8626352308226, 38.53, 50.8626352308226, 283584.827334527, 1431117.53016255, 3004447.29417289, 4719149.65166997, 493029.440643311, 0, 5212179.09231328, 11768.4529966832, 1229.49985197833, 12997.9528486615, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
7C, 472, 31662.8745521403, 38.53, 67.0823613392803, 38.53, 67.0823613392803, 912577.396481538, 2172087.80357686, 3794820.50965986, 6879485.70971826, 765385.029666606, 0, 7644870.73938487, 14575.1815883861, 1621.57845268349, 16196.7600410696, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8C, 0, 2280, 55.53, 0, 55.53, 0, 133109.6754, 139982.51345, 162631.612, 435723.80085, 55114.3221303608, 0, 490838.122980361, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
9C, 1695, 66640.7889107581, 36.6, 39.3160996523646, 36.6, 39.3160996523646, 5229123.15856315, 2193610.31639319, 4810830.74697768, 12233564.221934, 1610904.34519688, 0, 13844468.5671309, 7217.44201884013, 950.386044363943, 8167.82806320408, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
10C, 1745, 65056.4493506034, 36.6, 37.2816328656753, 36.6, 37.2816328656753, 5162250.39665823, 2046302.14053989, 4718580.38867555, 11927132.9258737, 1572606.1869152, 0, 13499739.1127889, 6835.03319534308, 901.206983905559, 7736.24017924864, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11C, 0, 0, 37.37, 0, 37.37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12C, 1375, 49454.9375, 37.37, 35.9672272727273, 37.37, 35.9672272727273, 1741673.9977, 3927736.87125625, 4529807.23195, 10199218.1009062, 1195471.6475052, 0, 11394689.7484115, 7417.61316429545, 869.433925458328, 8287.04708975378, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13C, 0, 230.875, 37.37, 0, 37.37, 0, 4888.648375, 17101.5013, 29373.612125, 51363.7618, 5580.9294394066, 0, 56944.6912394066, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
합계, 6678, 273809.818244098, 38.0582442850227, 41.0017697280769, 38.0582442850227, 41.0017697280769, 13772616.8125981, 14642803.4592088, 27046674.6949294, 55462094.9667362, 6618790.58121085, 0, 62080885.5479471, 8305.19541281, 991.13365996, 9296.32907277, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
출하, 12294.66, 8851.0625, 0.84, 0.719911124016443, 0.84, 0.719911124016443, 383365.209825, 689656.4702625, 687118.5607, 1760140.2407875, 116213.056132698, 0, 1876353.2969202, 143.162986271072, 9.45231963573598, 152.615305906808, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
기타, 0, 38308.421875, 5.28523619951089, 5.28523619951089, 4.33719044857891, 4.33719044857891, 1870046.4430375, 2569974.94483437, 3149449.89019375, 7589471.27806562, 700139.420331263, 0, 8289610.69839689, 0, 0, 0, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
폐열, 0, 3421.3359375, 0, 0, 0, 0, 197819.37280625, 218752.70096875, 235395.906728125, 651967.980503125, 0, 0, 651967.980503125, 0, 0, 0, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
판매사업, 409, 26110.1973809022, 0, 0, 0, 0, 416967.382836272, 1547718.64057248, 4146725.30131125, 6111411.32472001, 0, 0, 6111411.32472001, 14942.3259773105, 0, 14942.3259773105, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
