설비, 생산량, 전력사용량, 원단위, , , , 전력비용, , , , , , , 전력원가		, , , Factor, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , Part, , Cement, , 경부하, 중간부하, 최대부하, 사용요금 <br> 합계, 기본요금, 기타, 합계, 사용요금, 기본요금, 합계, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6R, 0, 86, 14.1, 0, 18.5182128068421, 0, 553.7584, 7686.068, 11577.1656, 19816.992, 1504.69513068728, 0, 21321.6871306873, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
7R, 7278, 153311.5, 23.49, 21.0650590821654, 30.8505545271433, 27.1139034992668, 8863837.6593, 9809968.778025, 10538390.6342, 29212197.071525, 2682407.76195771, 0, 31894604.8334827, 4013.76711617546, 368.563858471793, 4382.33097464725, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8R, 5440, 79382.5, 23.9, 14.5923713235294, 31.3890273818104, 18.7825795478838, 5907909.93, 3628496.62695, 4913128.5632, 14449535.12015, 1388912.3396719, 0, 15838447.4598219, 2656.16454414522, 255.31476832204, 2911.47931246726, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
합계, 12718, 235947.9375, 21.1584036876317, 18.5522831813178, 27.788356180187, 23.8795824833553, 14955833.3211625, 13649297.8530594, 15679479.101, 44284610.2752219, 4128252.47269718, 0, 48412862.747919, 3482.04200937, 324.59918798, 3806.64119735, 1.2871506029728, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1Co, 0, 0, 65.2, 0, 3.75342725053744, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0613384028452604, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2Co, 0, 0, 59.67, 0, 3.43507674907314, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3Co, 0, -46.6875, 44.54, 0, 2.56407438249904, 0, -2690.919725, -2990.36083125, -3221.621975, -8902.90253125, -671.746040520199, 0, -9574.6485717702, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4Co, 0, 0, 44.51, 0, 2.56234734542057, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5Co, 514, 19144.2676579926, 42.87, 37.2456569221645, 2.46793598513098, 2.28458910852809, 1082550.32462751, 1261852.35639554, 1311431.15172639, 3655833.83274944, 275450.302498858, 0, 3931284.1352483, 7112.51718433744, 535.89553015342, 7648.41271449086, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6Co, 223, 14764.7100966543, 44.07, 66.2094623168353, 2.53701746826971, 4.06118267175813, 793696.190834382, 1000876.03050196, 1053734.57381332, 2848306.79514967, 212436.63821914, 0, 3060743.43336881, 12772.6762114335, 952.630664659823, 13725.3068760933, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
합계, 737, 33862.2902546468, 44.5447403856374, 45.9461197485032, 2.56434727655778, 2.81826160231026, 1873555.59573689, 2259738.02606625, 2361944.10356472, 6495237.72536786, 487215.194677478, 0, 6982452.92004534, 8813.07696793, 661.07896157, 9474.15592951, 0.0613384028452604, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1K, 0, 1616, 0, 0, 0, 0, 78633.6928, 124514.3016, 110258.72, 313406.7144, 28560.255610575, 0, 341966.970010575, 0, 0, 0, 0.830419743853417, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2K, 0, 2816, 0, 0, 0, 0, 164466.2448, 177548.1708, 194055.3472, 536069.7628, 49768.3662124872, 0, 585838.129012487, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3K, 0, 5122.5, 36.14, 0, 30.6222013653293, 0, 293422.7322, 327186.307175, 358409.7517, 979018.791075, 90532.1221319125, 0, 1069550.91320691, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5K, 0, 5672, 40.64, 0, 34.4351484086049, 0, 329486.248, 359707.9824, 391418.456, 1080612.6864, 100243.669445038, 0, 1180856.35584504, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6K, 8123, 260456.625, 38.82, 32.0640926997415, 32.8930231599912, 26.6266556466115, 15193832.62475, 16515678.804625, 17849439.6223, 49558951.051675, 4603160.75833397, 0, 54162111.810009, 6101.0650069771, 566.682353605068, 6667.74736058217, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
합계, 8123, 275683.125, 39.3322771886173, 33.9385848824326, 33.3270866692525, 28.1832709648171, 16059841.54255, 17504635.5666, 18903581.8972, 52468059.00635, 4872265.17173398, 0, 57340324.178084, 6459.19721856, 599.81105155, 7059.00827011, 0.830419743853417, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1C, 0, 0, 36.07, 0, 36.07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2C, 0, 0, 36.07, 0, 36.07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3C, 0, 0, 36.07, 0, 36.07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4C, 0, 0, 36.07, 0, 36.07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5C, 1474, 55918.5646722095, 38.53, 37.9366110394909, 38.53, 37.9366110394909, 4836408.70315197, 3927084.82058049, 150500.918863339, 8913994.4425958, 903719.264134882, 0, 9817713.70673068, 6047.48605332144, 613.10669208608, 6660.59274540752, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6C, 1527, 55441.2566176825, 38.53, 36.3073062329289, 38.53, 36.3073062329289, 4768395.89600941, 3925997.50938643, 155912.417302794, 8850305.82269863, 896005.323579874, 0, 9746311.14627851, 5795.87807642347, 586.774933582105, 6382.65301000557, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
7C, 1577, 67756.0620373741, 38.53, 42.9651629913596, 38.53, 42.9651629913596, 5575793.14061256, 4689167.13839648, 848054.715759677, 11113014.9947687, 1095029.15327018, 0, 12208044.1480389, 7046.93404868023, 694.374859397702, 7741.30890807793, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8C, 0, 2538, 55.53, 0, 55.53, 0, 159205.54, 171879.69565, 136031.6958, 467116.93145, 41017.4958141268, 0, 508134.427264127, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
9C, 1811, 69015.466296566, 36.6, 38.1090371598929, 36.6, 38.1090371598929, 7405445.54191005, 2822136.12744218, 230494.752041075, 10458076.4213933, 1115382.82109118, 0, 11573459.2424845, 5774.75230336461, 615.893330254652, 6390.64563361926, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
10C, 1852, 66754.9003761679, 36.6, 36.0447626221209, 36.6, 36.0447626221209, 7163415.41181602, 2726552.84541942, 226399.477133115, 10116367.7343686, 1078849.03339319, 0, 11195216.7677617, 5462.40158443226, 582.531875482284, 6044.93345991455, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11C, 0, 0, 37.37, 0, 37.37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12C, 1094, 35789.8494318182, 37.37, 32.7146704129965, 37.37, 32.7146704129965, 4499855.31028977, 441493.095598011, 272371.1449875, 5213719.55087528, 578412.135247372, 0, 5792131.68612266, 4765.73999165931, 528.713103516793, 5294.4530951761, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13C, 1362, 47091.2130681818, 37.37, 34.5750463055667, 37.37, 34.5750463055667, 5924118.76873523, 634832.642470738, 274357.0548875, 6833308.46609346, 761057.381759772, 0, 7594365.84785324, 5017.11341122868, 558.779281761947, 5575.89269299063, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
합계, 10697, 400305.3125, 38.0582442850227, 37.4222036552304, 38.0582442850227, 37.4222036552304, 40332638.312525, 19339143.8749438, 2294122.176775, 61965904.3642438, 6469472.60829057, 0, 68435376.9725343, 5792.83017334, 604.79317643, 6397.62334977, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
출하, 20203.84, 11040.4375, 0.84, 0.546452431814942, 0.84, 0.546452431814942, 567221.6511, 780075.85459375, 794827.5478, 2142125.05349375, 94469.5580177684, 0, 2236594.61151152, 106.025639358347, 4.67582192384064, 110.701461282188, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
기타, 0, 44658.546875, 6.19908896604061, 6.19908896604061, 4.28818155718869, 4.28818155718869, 2278103.65339375, 2918270.91767656, 3587719.68823125, 8784094.25930156, 741331.894273188, 0, 9525426.15357475, 0, 0, 0, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
폐열, 0, 3435.1171875, 0, 0, 0, 0, 197959.975525, 219693.944061719, 237564.4717875, 655218.391374219, 0, 0, 655218.391374219, 0, 0, 0, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
판매사업, 240, 18175.34375, 0, 0, 0, 0, 2162707.7574375, 279532.685575, 302815.237725, 2745055.6807375, 0, 0, 2745055.6807375, 11437.7320030729, 0, 11437.7320030729, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
